,SchNet_true_ES1,SchNet_pred_ES1,PaiNN_true_ES1,PaiNN_pred_ES1,Equiformer_true_ES1,Equiformer_pred_ES1,SphereNet_true_ES1,SphereNet_pred_ES1,DimeNetPlusPlus_true_ES1,DimeNetPlusPlus_pred_ES1,DimeNet_true_ES1,DimeNet_pred_ES1
ISDZLKIAUFZGKZ-KBYOFYCTSA-N,2.855,2.9494069,2.855,2.7983654,2.855,2.9034104,2.855,2.8408515,2.855,3.2495298,2.855,3.4438481
OQOGVCIRLBBGAJ-UHFFFAOYSA-N,2.465,2.4124498,2.465,2.328928,2.465,2.5204484,2.465,2.6108074,2.465,2.8110337,2.465,2.2941191
WQNJUKFDTRCEKR-NWLZTGOTSA-N,2.75,2.7592788,2.75,2.736089,2.75,2.847817,2.75,2.751146,2.75,2.812102,2.75,2.9246166
XMWSQIUYKIAGGK-KCZYCGJJSA-N,3.007,2.8994079,3.007,2.9607432,3.007,2.9690268,3.007,2.934517,3.007,3.1176822,3.007,2.935593
KJNVGBZTRAYWTI-PBEQHNQCSA-N,3.032,3.127011,3.032,2.9141734,3.032,3.0004263,3.032,3.2340357,3.032,3.2085822,3.032,3.2684565
XMWPUHZBHZZUFJ-PCAIHYGZSA-N,2.868,2.84082,2.868,2.931078,2.868,3.0658169,2.868,2.8138282,2.868,3.3706145,2.868,3.4056668
FEODUVZBULMCKU-KOGPYNQTSA-N,2.445,2.6118171,2.445,2.508335,2.445,2.468585,2.445,2.6961708,2.445,3.0496519,2.445,2.8420634
LYYLUTWOAKUNJR-UHFFFAOYSA-N,3.093,2.990623,3.093,2.9371629,3.093,2.9769719,3.093,2.982093,3.093,3.0233357,3.093,3.0563226
DVDBRIIJVMJAPM-SEAWODQXSA-N,2.815,2.8094542,2.815,2.8307734,2.815,2.8488004,2.815,2.8693552,2.815,2.9665425,2.815,2.9213252
DLZVDWDKAKTCHI-PJYGOTMFSA-N,0.69,2.5246844,0.69,2.3265858,0.69,2.6288455,0.69,2.5156739,0.69,2.6128705,0.69,2.794753
ZUSGUIDNSIKNKF-NRBQEUGFSA-N,3.128,3.0786772,3.128,2.7093935,3.128,3.0601802,3.128,2.8618238,3.128,2.9909098,3.128,2.8661373
LBKWBVNPJSPNMT-UHFFFAOYSA-N,3.178,2.761264,3.178,2.6012232,3.178,2.8810198,3.178,3.0954032,3.178,2.9998996,3.178,2.755006
PSMORWVDQSTTEB-PEZYMSPNSA-N,2.683,3.1054595,2.683,2.9724793,2.683,3.1734838,2.683,3.213906,2.683,3.463538,2.683,3.5529976
AJTGIODQAMONGU-UHFFFAOYSA-N,3.076,3.1332333,3.076,2.9864829,3.076,2.9959316,3.076,2.6537645,3.076,2.886995,3.076,2.9225757
SFXXACAOWHXNBB-KVCIEARHSA-N,3.01,2.964596,3.01,3.0006866,3.01,3.1599874,3.01,2.9489632,3.01,3.2336268,3.01,3.2202184
UIFATGITSZZVGD-YFEQDRJUSA-N,2.794,3.0556026,2.794,3.268373,2.794,2.9645243,2.794,3.1046062,2.794,3.4606907,2.794,3.6378794
BQWRFYBEWCPMHE-UHFFFAOYSA-N,2.538,2.5956883,2.538,2.4391394,2.538,2.5125422,2.538,2.5931275,2.538,2.44407,2.538,2.2998693
XUNUHJYQRAPLAK-BAGHBTBASA-N,2.953,2.9381456,2.953,3.0026023,2.953,3.0358443,2.953,3.094495,2.953,3.0704718,2.953,3.0366585
MQUJVQYJGBWUQB-UHFFFAOYSA-N,2.966,2.9014416,2.966,2.6853294,2.966,2.9503345,2.966,2.9143007,2.966,2.785345,2.966,2.8091993
ACVCRGUMWGSVOE-XJKBLTCFSA-N,2.443,2.197156,2.443,2.5260503,2.443,2.2895072,2.443,2.394531,2.443,2.681289,2.443,2.7190595
XAUWBMORUVMTAI-UHFFFAOYSA-N,2.672,2.7790713,2.672,2.1887996,2.672,2.609742,2.672,2.2933347,2.672,2.5277076,2.672,2.4367483
QEKVWMKCETXQOW-LVEJXTSKSA-N,2.863,3.132693,2.863,3.1193633,2.863,3.5558257,2.863,3.0930912,2.863,3.8351603,2.863,3.6764503
OSXSZEZGUCUULI-UHFFFAOYSA-N,2.777,2.6654663,2.777,2.3606472,2.777,2.6566133,2.777,2.5044944,2.777,2.428712,2.777,2.3959758
QJTJQTUKPKSNCU-GJGRDUPSSA-N,2.77,2.8655078,2.77,2.866084,2.77,2.9340649,2.77,2.882673,2.77,2.9933548,2.77,3.0624397
FYVZNROXNGDWMC-AUFGFOMMSA-N,2.315,2.392508,2.315,2.429548,2.315,2.4301803,2.315,2.2620041,2.315,2.373013,2.315,2.3090165
GXUPCJLRRZFLQA-PORAZQCPSA-N,3.042,3.1046479,3.042,2.9667182,3.042,3.081346,3.042,3.089439,3.042,3.1985543,3.042,3.0626097
TZIWMMWBZGTXOD-UHFFFAOYSA-N,2.285,2.3136115,2.285,1.9681256,2.285,2.102039,2.285,2.242202,2.285,2.1977565,2.285,2.2599576
RGLWYMXAFIJEDQ-GMGGSDONSA-N,2.938,3.05073,2.938,2.7152274,2.938,2.9823098,2.938,2.8641737,2.938,2.950305,2.938,2.8997705
SQOVVMGRLQNLLG-UHFFFAOYSA-N,2.403,2.7738893,2.403,2.890182,2.403,2.7541966,2.403,3.0122707,2.403,2.8130424,2.403,2.7178037
CHJHRBWYRRUVFJ-LGEFEQKBSA-N,2.096,2.0110168,2.096,2.1362038,2.096,2.026814,2.096,1.9909499,2.096,2.5413544,2.096,2.7186584
JSGYNDZWZBXSDS-UHFFFAOYSA-N,3.003,2.8553374,3.003,2.2627997,3.003,2.9319048,3.003,2.7554045,3.003,2.5693333,3.003,2.6435452
XHDJPKOIRDJYAK-JACJQHGZSA-N,2.704,2.855581,2.704,2.9561605,2.704,2.8338504,2.704,2.750735,2.704,2.9485722,2.704,3.2275972
LIMSACJCWAESHH-UHFFFAOYSA-N,3.265,2.890862,3.265,2.5269825,3.265,2.9843438,3.265,3.1028447,3.265,3.1734972,3.265,2.8071494
DGKYIEGMOQUOHK-UHFFFAOYSA-N,2.661,2.8939078,2.661,2.7222092,2.661,3.0277178,2.661,2.744383,2.661,2.8091881,2.661,2.813651
FZQSLEOMIASPIA-HYNHWIHPSA-N,2.852,3.1016784,2.852,3.0606802,2.852,3.2601526,2.852,3.1185699,2.852,3.1412446,2.852,3.2433233
INULUNIIQOIMGN-UHFFFAOYSA-N,3.28,2.866348,3.28,2.68646,3.28,3.0333166,3.28,3.086662,3.28,3.139945,3.28,2.7183218
FCHJFEZWJRUZIN-AVKQIGOVSA-N,2.55,2.6948917,2.55,2.6303396,2.55,2.65277,2.55,2.4436762,2.55,3.0900989,2.55,3.9319494
ARCITQDKTOEXES-UHFFFAOYSA-N,2.766,2.8553433,2.766,2.9142294,2.766,2.82893,2.766,2.8699284,2.766,2.8164299,2.766,2.8241272
BYELHWHHLBPIGU-UHFFFAOYSA-N,2.995,2.9639652,2.995,2.9564986,2.995,3.0739632,2.995,2.9985929,2.995,3.2065601,2.995,3.215422
RITJZSARYKJLAF-FWBIGOINSA-N,2.602,2.8379219,2.602,2.514492,2.602,2.4425645,2.602,2.7135854,2.602,3.233479,2.602,2.7386656
GDJOCCZKJZQJJM-MHOUKPDKSA-N,2.953,3.198451,2.953,3.0872722,2.953,3.1951644,2.953,3.0565314,2.953,3.2656589,2.953,3.2109978
PWPRPXMXBINJHD-QGBMGXJGSA-N,3.061,2.9741378,3.061,3.0138745,3.061,3.1216023,3.061,3.0496573,3.061,2.9166667,3.061,2.9146895
MJFUNTGETIGBEE-UHFFFAOYSA-N,3.477,2.8704927,3.477,2.187995,3.477,3.0772715,3.477,2.997911,3.477,3.1126466,3.477,2.6953769
SNRCUMBVZTXYBQ-HRHVFIINSA-N,2.778,3.0761378,2.778,2.925111,2.778,2.9958935,2.778,2.886446,2.778,3.2728283,2.778,3.7096205
CCERONOHPLKRLH-YFEQDRJUSA-N,2.907,3.094837,2.907,3.0819476,2.907,3.3424084,2.907,3.3545883,2.907,3.8974733,2.907,3.7470274
RGNMNKNECKLCKQ-FJEPWZHXSA-N,2.627,2.7600844,2.627,2.6545908,2.627,2.6491742,2.627,2.6272075,2.627,2.64413,2.627,2.678691
HKBWBRZKZUAIAZ-UHFFFAOYSA-N,2.568,2.5746524,2.568,2.5164244,2.568,2.5551786,2.568,2.5177145,2.568,2.4932854,2.568,2.6043203
HJZIEHZSUWVLHC-UHFFFAOYSA-N,3.418,3.166851,3.418,3.2345805,3.418,3.651415,3.418,3.2358317,3.418,3.5456085,3.418,3.335896
VESGTCAZABCPOA-UHFFFAOYSA-N,2.469,2.4977922,2.469,2.3452022,2.469,2.5076497,2.469,2.3948774,2.469,2.4615185,2.469,2.5105536
BASYYHSHEQJLAE-HMLDNMNSSA-N,2.827,2.7954912,2.827,2.8105898,2.827,2.8837218,2.827,2.8460565,2.827,2.8973238,2.827,2.9256365
LCLRDOUGWFKPSA-UHFFFAOYSA-N,3.075,3.098939,3.075,3.060435,3.075,3.552062,3.075,3.2222078,3.075,3.6050725,3.075,3.3798351
JQTVITVYPACDFN-UHFFFAOYSA-N,3.014,2.8678694,3.014,2.4263892,3.014,3.2381444,3.014,2.9474492,3.014,3.0126767,3.014,2.788945
SBCFGILJOFNGOO-ZJPIGYMHSA-N,3.013,2.962662,3.013,2.725212,3.013,3.0036364,3.013,2.9174638,3.013,3.1091757,3.013,2.9766006
CVPQVJCAYIXCOB-UHFFFAOYSA-N,2.758,2.6951196,2.758,2.6670198,2.758,2.6253955,2.758,2.7402353,2.758,2.7201025,2.758,2.7529113
HOPQGCNWWSRXIQ-SVGIKVQFSA-N,2.196,2.283932,2.196,2.1526988,2.196,2.303638,2.196,2.352343,2.196,2.4201403,2.196,2.3273227
BUCJPURTQGMRSI-QEQQSIKZSA-N,2.193,2.6227858,2.193,2.6266549,2.193,2.6285102,2.193,2.564532,2.193,2.3199272,2.193,2.6036339
UMQPDLRUZAWKMY-SOOCHDOVSA-N,2.271,2.3316376,2.271,2.3329482,2.271,2.2113912,2.271,2.4677203,2.271,2.4064977,2.271,2.2869248
VNSHKEHVLAJUBA-UHFFFAOYSA-N,3.05,3.0862947,3.05,2.5074327,3.05,3.0974395,3.05,2.9240682,3.05,3.1976202,3.05,2.9855251
MURNTZYQCOEYPA-WBIBEUCMSA-N,2.709,2.6544669,2.709,2.7003348,2.709,2.9744253,2.709,2.8021922,2.709,2.7240422,2.709,2.643795
QMNYSTUNWMKBOC-UHFFFAOYSA-N,3.586,3.357898,3.586,3.1912718,3.586,3.2276871,3.586,3.4950788,3.586,3.369336,3.586,3.2326884
ZSOHVGIRXTYQMZ-PLVVXOMOSA-N,2.782,3.146956,2.782,3.0431364,2.782,2.9680717,2.782,3.0298247,2.782,3.2250931,2.782,3.1962006
CRHWRZGAHIIWML-UHFFFAOYSA-N,3.222,2.7328434,3.222,2.7326286,3.222,2.7032928,3.222,3.0830843,3.222,3.1686184,3.222,2.8696532
QQBVNIINHPJPJH-AHTQAJQQSA-N,2.645,2.964328,2.645,2.923715,2.645,3.0047145,2.645,2.8075001,2.645,2.8337255,2.645,2.7122817
UESGVCACNUXCQJ-UHFFFAOYSA-N,3.263,2.91324,3.263,2.3003075,3.263,3.072641,3.263,2.9994326,3.263,3.1196887,3.263,2.724165
YNEHPHYJJSEBLL-UHFFFAOYSA-N,2.5,2.4982445,2.5,2.2524931,2.5,2.4990551,2.5,2.4266322,2.5,2.5737433,2.5,2.4651852
CRBYKIYVXHGEKR-MSXBASLCSA-N,2.338,2.3097959,2.338,2.2038314,2.338,2.3973217,2.338,2.5284462,2.338,2.5728095,2.338,2.6013296
PKUALTTVROIXCB-UHFFFAOYSA-N,2.956,2.9795613,2.956,2.8740158,2.956,2.8480291,2.956,2.897689,2.956,3.3170261,2.956,3.2123177
POBOUTJXYFDLKX-UHFFFAOYSA-N,3.118,2.9526842,3.118,2.9949114,3.118,3.0512648,3.118,3.073362,3.118,3.011276,3.118,2.681963
HBAROKWJLHSHMZ-KLNHTVKYSA-N,2.663,2.7574651,2.663,2.7537854,2.663,2.8299053,2.663,2.7642536,2.663,2.975913,2.663,3.4865289
DJJNDLBVUXSRAR-VEXBSAEYSA-N,2.091,2.1082149,2.091,2.3618388,2.091,2.1449182,2.091,2.1896596,2.091,2.3064442,2.091,2.1291094
BTSYDBYHSABFJF-XIUKXHQCSA-N,2.705,2.7620797,2.705,2.9100468,2.705,2.8624232,2.705,2.820795,2.705,3.324478,2.705,3.679284
GESBGDGNAPSHFQ-KBRGEABDSA-N,2.75,2.736761,2.75,2.7629893,2.75,2.9956133,2.75,2.978631,2.75,2.809943,2.75,3.0832038
NQQIOUGJPITQAQ-VTBBGMIHSA-N,2.658,2.8144755,2.658,2.7358012,2.658,2.7520564,2.658,2.647006,2.658,2.9611819,2.658,3.1310394
DKEOLTOIWWCHEA-UHFFFAOYSA-N,2.869,2.9258065,2.869,2.504174,2.869,2.8284583,2.869,2.844171,2.869,2.8903573,2.869,2.8507476
BTYSWQHMRKZPSD-UHFFFAOYSA-N,3.36,3.166472,3.36,3.363136,3.36,3.6140225,3.36,3.1406624,3.36,3.3820713,3.36,3.2657638
KPPRXXCGNLQUNJ-NOCIIAOISA-N,2.708,2.7158267,2.708,2.5925996,2.708,2.7272248,2.708,2.6731217,2.708,2.5862656,2.708,2.4829924
JUVHIDOWWSQGHM-GPCKKHBUSA-N,2.42,2.4096315,2.42,2.4175122,2.42,2.5212722,2.42,2.5176866,2.42,2.8621387,2.42,3.037447
JXWHKUVKGUFFOQ-CFBZTECHSA-N,2.342,2.4208739,2.342,2.6955726,2.342,2.5056548,2.342,2.5497267,2.342,2.564968,2.342,2.8762581
UQOFGQIUXARNOG-UHFFFAOYSA-N,3.604,3.2643943,3.604,2.6977727,3.604,3.2791088,3.604,3.3227134,3.604,3.4260623,3.604,3.0852613
PNXKPCJOTAEIPP-BEJOPBHTSA-N,2.441,2.5093453,2.441,2.4229531,2.441,2.359818,2.441,2.3228066,2.441,2.4663653,2.441,2.4413984
QMSGYLMKNRUKEF-UHFFFAOYSA-N,2.465,2.3874056,2.465,2.378243,2.465,2.3727558,2.465,2.3219597,2.465,2.3768215,2.465,2.323262
XBOJEMMGJDDTAI-UHFFFAOYSA-N,3.392,3.0373135,3.392,2.7220101,3.392,3.0257256,3.392,3.2588856,3.392,3.268017,3.392,2.852941
DUBXFQQCNFUMTC-UHFFFAOYSA-N,3.745,3.3147678,3.745,2.7201824,3.745,3.5116346,3.745,3.2074647,3.745,3.4870205,3.745,3.4332216
NPAGWPLJIMQGJJ-UHFFFAOYSA-N,3.458,3.2850738,3.458,3.2808688,3.458,3.3617241,3.458,3.1502767,3.458,3.5288186,3.458,3.351666
VRPQKKSRPSQDSZ-UHFFFAOYSA-N,3.179,2.707278,3.179,2.5725083,3.179,2.9790816,3.179,3.024181,3.179,3.0911443,3.179,2.9070141
FSMGSRFTVOZNFT-WOTDMVFCSA-N,2.231,2.1212678,2.231,2.3720293,2.231,2.2496746,2.231,1.9852142,2.231,2.5003493,2.231,2.2232463
JRXXYGOTDKVSFJ-UHFFFAOYSA-N,3.489,2.6820529,3.489,2.295633,3.489,2.9134858,3.489,3.1445007,3.489,3.2997022,3.489,2.802621
DWBHZQGGVOCKBC-UHFFFAOYSA-N,3.325,3.280577,3.325,3.2493455,3.325,3.3713005,3.325,3.2785904,3.325,3.592057,3.325,3.2912853
BKJRAULVPHQBDV-MVBFOZEESA-N,2.947,2.814263,2.947,3.085997,2.947,2.8741856,2.947,2.9713187,2.947,3.133239,2.947,3.3109753
KIUDYCLMYRCNTM-POHGQRKGSA-N,3.157,3.0436873,3.157,3.0547073,3.157,3.177615,3.157,3.05167,3.157,2.995078,3.157,3.1532729
VALCENDXFXASHC-NJNWQDHISA-N,2.417,2.8672001,2.417,2.6100955,2.417,2.7254634,2.417,2.7766964,2.417,2.6917431,2.417,2.7536674
NQSALIUQHASJGM-UHFFFAOYSA-N,3.381,3.0242615,3.381,2.4743464,3.381,3.177823,3.381,3.0389762,3.381,3.238216,3.381,2.9362285
HXPWMCZILYHIGW-QDQAAGPGSA-N,2.727,2.8466706,2.727,2.4774976,2.727,2.7962728,2.727,2.6754072,2.727,3.0548348,2.727,2.8440213
AHWJJKFHOOFFGK-OIKZZOOPSA-N,2.429,2.638817,2.429,2.5529382,2.429,2.4851422,2.429,2.5318463,2.429,2.9428365,2.429,3.184564
CGWLQLVKXRXHCD-UHFFFAOYSA-N,2.947,2.9044907,2.947,2.9459817,2.947,2.9139626,2.947,2.9642863,2.947,2.9620996,2.947,2.9717264
KDUDBVQODLKKEW-CZIZVILNSA-N,2.827,3.2238722,2.827,3.1110852,2.827,3.1304126,2.827,3.1388593,2.827,3.4949563,2.827,3.8528361
YNEOCJPAPRZLMA-OLQMUTRHSA-N,2.728,2.9149423,2.728,2.866098,2.728,2.9468443,2.728,2.9489658,2.728,3.1454253,2.728,3.1623945
TWNNMDWXXUIOET-HWQBGIBVSA-N,2.477,2.312059,2.477,2.3465118,2.477,2.5124261,2.477,2.3601134,2.477,2.3734436,2.477,2.229613
NRJLQLSPDBAWJQ-UHFFFAOYSA-N,2.603,2.6298091,2.603,2.7323492,2.603,2.69829,2.603,2.638123,2.603,2.7754679,2.603,2.8526983
PQGLIDSYKATLKD-VEGJRXTHSA-N,2.907,2.8220377,2.907,2.9344068,2.907,2.9383636,2.907,2.7794836,2.907,3.1807854,2.907,3.242433
SKZLZQWSDGOHDE-AKERKRSRSA-N,2.673,2.7822185,2.673,2.674283,2.673,2.6328764,2.673,2.8052046,2.673,2.7343106,2.673,2.7770557
QYRLAYFMDVJBRR-UHFFFAOYSA-N,2.67,2.6180491,2.67,2.363743,2.67,2.4078007,2.67,2.4149172,2.67,2.5659127,2.67,2.48113
HZJRFBDRGSKELW-UHFFFAOYSA-N,2.916,3.042128,2.916,3.0156481,2.916,3.0395684,2.916,3.0446935,2.916,3.1275847,2.916,3.0269926
WGZPLQBJCCFCLW-OSLJSOLYSA-N,2.359,2.3587768,2.359,2.3571773,2.359,2.4657958,2.359,2.316535,2.359,2.7165453,2.359,3.059661
ZLYFWQGGCMECTR-VDXJQFEOSA-N,2.284,2.3969097,2.284,2.3783684,2.284,2.4685645,2.284,2.4652572,2.284,2.904103,2.284,2.9857886
DUEIDAQVMPLLFP-UHFFFAOYSA-N,2.62,2.7301216,2.62,2.1898596,2.62,2.7061894,2.62,2.4277437,2.62,2.5895975,2.62,2.676423
NUBQKCIBQUQBDC-KOKCXWAISA-N,2.514,2.4941115,2.514,2.6639016,2.514,2.7937942,2.514,2.5096493,2.514,2.5566018,2.514,2.4904895
RGILVEYAVGPZOW-YZCGSYMESA-N,2.326,2.3063855,2.326,2.255145,2.326,2.2693326,2.326,2.411679,2.326,2.6529753,2.326,2.5072966
KXHJIZPWDIZPAG-UHFFFAOYSA-N,2.548,2.6826334,2.548,2.5245736,2.548,2.5278904,2.548,2.4892254,2.548,2.6237457,2.548,2.5689065
HGKXYGHPGUYOEC-YFJNCVCASA-N,2.854,2.8260374,2.854,2.5763888,2.854,2.8465414,2.854,2.848122,2.854,2.840974,2.854,2.7353752
MLPRFYKIWMZUOB-OOHONKGSSA-N,2.64,2.6569796,2.64,2.5710282,2.64,2.6214488,2.64,2.6331656,2.64,2.9284763,2.64,3.049203
CORTXLDMXDGPNE-UHFFFAOYSA-N,3.091,2.7174067,3.091,2.4531555,3.091,2.9393902,3.091,2.7943516,3.091,3.0180004,3.091,2.7968974
RVBYUSFDEJEEDV-OYFCBDANSA-N,2.682,2.832379,2.682,2.865366,2.682,2.8118486,2.682,2.6306503,2.682,2.995773,2.682,2.9902463
QZQSNZHKULDDRT-UHFFFAOYSA-N,3.5,3.1002755,3.5,3.088165,3.5,3.2064347,3.5,2.7106297,3.5,3.6190705,3.5,3.0367725
VEASDLICATYEEU-UHFFFAOYSA-N,2.112,2.217906,2.112,2.1345007,2.112,2.190342,2.112,2.254019,2.112,2.2075107,2.112,2.3312414
KLJLIETZDYKGAJ-UHFFFAOYSA-N,2.637,2.5681682,2.637,2.4650886,2.637,2.5844672,2.637,2.6561007,2.637,2.53049,2.637,2.4685988
AWDNNVWAJPOCGL-OMELYAEISA-N,2.745,2.7942123,2.745,2.742392,2.745,2.9153357,2.745,2.836011,2.745,2.9932616,2.745,2.9308105
IJFINCVFALOPKA-UHFFFAOYSA-N,3.525,3.057524,3.525,2.3834684,3.525,3.0916543,3.525,2.9754112,3.525,3.2355688,3.525,2.8626559
SWGALVGZSQEYBB-UHFFFAOYSA-N,2.986,2.8372796,2.986,2.5802007,2.986,2.7651465,2.986,2.8575637,2.986,2.7991269,2.986,2.7841482
UUQONXXNTKCXHT-GMXNEKCESA-N,2.852,3.0046086,2.852,2.987357,2.852,3.0586598,2.852,2.9919384,2.852,3.1181307,2.852,3.3287575
XTUQWXBBZHADEX-WYMKRNKVSA-N,2.726,2.585192,2.726,2.571706,2.726,2.5727923,2.726,2.6795027,2.726,2.6613057,2.726,2.509312
HWWPELPENJXOBJ-CVJUILSKSA-N,2.813,2.9592104,2.813,3.0119338,2.813,3.0264177,2.813,2.9437172,2.813,3.189828,2.813,3.0940588
QFXPESOCGAWOFH-MTIDNABOSA-N,3.071,3.091938,3.071,3.0835795,3.071,3.2406042,3.071,3.0901074,3.071,3.4665918,3.071,3.2702756
MBDJEMJIMXPGPG-UHFFFAOYSA-N,2.756,3.0161252,2.756,2.06157,2.756,2.9511576,2.756,2.930488,2.756,2.7186868,2.756,2.7478616
CIXHMMPVKNJOMY-UVRXAZLJSA-N,2.216,2.291384,2.216,2.336386,2.216,2.4048295,2.216,2.2476707,2.216,2.5250883,2.216,2.7394118
LRYXXURGOIRCSR-UHFFFAOYSA-N,3.093,2.87309,3.093,2.8191183,3.093,2.8880894,3.093,2.88821,3.093,3.0365965,3.093,2.8256814
QUJJHLKUPBILKZ-XFSNFYKNSA-N,2.925,3.0346372,2.925,2.8131824,2.925,3.0481565,2.925,2.830765,2.925,3.0340462,2.925,3.1889024
JHAAIUILYXEIAI-UHFFFAOYSA-N,2.66,2.7253368,2.66,2.5240753,2.66,2.5894172,2.66,2.6601372,2.66,2.665206,2.66,2.5734131
LYBRJWYOMQVXQJ-FMWCZYICSA-N,2.468,2.7343264,2.468,2.6492655,2.468,2.784689,2.468,2.8067958,2.468,2.7735813,2.468,2.9375226
BKCLSJJPABEJTJ-IAASQWLWSA-N,2.562,2.7005117,2.562,2.67494,2.562,2.6359205,2.562,2.56067,2.562,2.8793788,2.562,3.2902398
BSHQAODBEBNNOE-UHFFFAOYSA-N,2.755,3.156684,2.755,2.8409164,2.755,2.9578974,2.755,2.79895,2.755,2.9912267,2.755,2.8610854
DJVVWDPATYTZJK-UHFFFAOYSA-N,2.636,2.552304,2.636,2.6072092,2.636,2.6386068,2.636,2.556386,2.636,2.7175546,2.636,2.5695353
NTHCKZFMQCGTKZ-HFFXWDLFSA-N,2.616,2.8147888,2.616,2.814776,2.616,3.0312986,2.616,2.9982274,2.616,3.2586472,2.616,3.099203
SRKQLDUXJMMDFG-UHFFFAOYSA-N,3.144,2.9441583,3.144,2.4369273,3.144,2.8444028,3.144,2.833673,3.144,2.948117,3.144,2.8860676
VQJVYSHDESFGEH-UHFFFAOYSA-N,2.834,3.1224926,2.834,3.303774,2.834,3.1164076,2.834,3.1580894,2.834,2.9084532,2.834,2.899327
AAJHZOVTEYFCAJ-GTHQUBRQSA-N,2.898,2.9601855,2.898,2.905462,2.898,2.9146326,2.898,2.8866582,2.898,2.9725177,2.898,2.9585807
TXZBIVCVUSTRND-UHFFFAOYSA-N,3.587,3.3406773,3.587,2.789607,3.587,3.23002,3.587,3.096109,3.587,3.5500743,3.587,3.1322663
JMMSOUSEYJTPET-UHFFFAOYSA-N,2.728,2.6288776,2.728,2.4900815,2.728,2.5326736,2.728,2.5142088,2.728,2.6515274,2.728,2.5581408
BFKBPQQOWIPFBO-IOLBBIBUSA-N,2.684,2.631115,2.684,2.7148325,2.684,2.7341735,2.684,2.319885,2.684,2.9504876,2.684,3.1872094
HSALGKKIVOGWBP-UHFFFAOYSA-N,2.72,2.8746848,2.72,2.8619103,2.72,2.7602868,2.72,2.6514177,2.72,2.6083164,2.72,2.801852
JRCGIRSDBBJANH-YAUIOFPMSA-N,2.298,2.3599038,2.298,2.3853502,2.298,2.3145292,2.298,2.3592815,2.298,2.631987,2.298,2.5063605
AAKMVTDJPZONGZ-FKZRRJFFSA-N,2.8,3.1930995,2.8,3.233174,2.8,3.2084668,2.8,3.1629283,2.8,3.2860675,2.8,3.4249907
DRVGLZNBGXNIBN-UHFFFAOYSA-N,2.989,2.953166,2.989,2.9968276,2.989,3.0592074,2.989,3.0805058,2.989,3.3350272,2.989,2.9590778
USOKPASUUGCOIC-UHFFFAOYSA-N,2.921,2.8160968,2.921,2.733062,2.921,2.8125646,2.921,2.8235703,2.921,2.8584647,2.921,2.8758724
MNDRQGWXKXNQJI-DASRHUADSA-N,2.805,2.9281435,2.805,2.7564049,2.805,2.774574,2.805,2.8990953,2.805,3.100893,2.805,2.8781638
QAWPWPVNNUYYNC-VEAASWMVSA-N,2.586,2.8811455,2.586,2.7074041,2.586,2.9920473,2.586,2.8902338,2.586,2.7193484,2.586,2.8336632
TWIJGFYWPMKKEZ-UHFFFAOYSA-N,2.994,2.9590209,2.994,2.967896,2.994,3.0942671,2.994,2.9050002,2.994,2.965875,2.994,3.0911334
LKWGNSRYSXAHOP-UHFFFAOYSA-N,3.29,2.853871,3.29,2.6490986,3.29,2.917389,3.29,3.1323662,3.29,3.1482189,3.29,2.9544866
SOKORHLIEKOGIH-UHFFFAOYSA-N,2.936,2.9800117,2.936,2.5874474,2.936,2.9286513,2.936,2.865468,2.936,2.886749,2.936,2.8531628
XQFNHFFDBCBDKC-UHFFFAOYSA-N,2.414,2.1172235,2.414,2.052514,2.414,2.259877,2.414,2.3479066,2.414,2.0480163,2.414,2.1611273
NQXODBOURBRRNS-CEOZETRISA-N,2.428,2.3386812,2.428,2.2914321,2.428,2.2726905,2.428,2.3516743,2.428,2.569655,2.428,2.5138562
BWAAAIBHBNBOQM-YZHYGZCKSA-N,2.547,2.9094727,2.547,2.9244711,2.547,2.827809,2.547,2.9565504,2.547,3.3540447,2.547,3.7593806
VEHZZTXOYYXFTK-UHFFFAOYSA-N,2.695,2.519909,2.695,2.3815742,2.695,2.5798838,2.695,2.5178843,2.695,2.6478305,2.695,2.4404974
HZVNEJCRFZZTON-UHFFFAOYSA-N,3.367,3.036963,3.367,2.3865077,3.367,2.8866553,3.367,2.8941522,3.367,2.9661567,3.367,2.7521222
UGFSWUZOHYTUMJ-UHFFFAOYSA-N,3.495,2.9923084,3.495,2.3232496,3.495,3.0535295,3.495,3.1147728,3.495,3.3117752,3.495,2.90206
ONYCUCJBMXCEAI-UHFFFAOYSA-N,2.011,2.1645727,2.011,2.0803013,2.011,2.090497,2.011,2.1251888,2.011,2.03894,2.011,1.9514586
GJWJZPRDJXDLQP-UHFFFAOYSA-N,3.29,3.039266,3.29,3.0905497,3.29,3.3220913,3.29,3.3388236,3.29,3.4199042,3.29,3.1696692
PQPAOZHHTPOSHF-UHFFFAOYSA-N,3.449,3.0226278,3.449,2.7064586,3.449,2.9263735,3.449,3.2701488,3.449,3.3200932,3.449,2.967871
OQFHAYXNOGOIKJ-JAVCYFNSSA-N,2.498,2.5131052,2.498,2.358561,2.498,2.6289322,2.498,2.7394915,2.498,2.5954363,2.498,2.4095862
RJQMSTGXAQRMEQ-HDHTXMCGSA-N,2.701,3.082888,2.701,3.2004354,2.701,3.2825158,2.701,3.2059455,2.701,3.4437737,2.701,3.7424567
