,SchNet_true_ES1,SchNet_pred_ES1,PaiNN_true_ES1,PaiNN_pred_ES1,Equiformer_true_ES1,Equiformer_pred_ES1,SphereNet_true_ES1,SphereNet_pred_ES1,DimeNetPlusPlus_true_ES1,DimeNetPlusPlus_pred_ES1,DimeNet_true_ES1,DimeNet_pred_ES1
UGDGOBBUBSPEEA-WCRKGUFQSA-N,2.29,2.376555,2.29,1.9075018,2.29,2.2584453,2.29,2.3074093,2.29,2.1690423,2.29,2.320293
SHIYIXJKGSFTGQ-ALQBTCKLSA-N,2.672,2.9622784,2.672,3.0133069,2.672,2.9328659,2.672,2.911814,2.672,3.1053224,2.672,3.0832639
LJOLDHYQIWEVRP-OTHGYNKISA-N,2.69,2.6970165,2.69,2.492195,2.69,2.5916483,2.69,2.690435,2.69,2.8092723,2.69,2.7468307
NBZYMEWSVMVVJE-GBKSOAFOSA-N,3.091,2.8581266,3.091,2.9926035,3.091,3.108644,3.091,2.907165,3.091,2.7499275,3.091,2.9918098
USKDVHVWYUCKDP-UQEDWYDKSA-N,2.681,2.314324,2.681,2.2589343,2.681,2.4141488,2.681,2.3632965,2.681,2.619637,2.681,2.4122465
SBFRWJQWYCMIFA-BLRRXWCLSA-N,3.008,2.9585335,3.008,3.1153266,3.008,3.1537359,3.008,2.914376,3.008,2.8192956,3.008,2.8341453
COYGTPRNKVBUBS-UVEGWITPSA-N,2.635,2.906323,2.635,2.8777723,2.635,2.8526711,2.635,2.8035731,2.635,2.8608048,2.635,2.950937
IILHWZNFZFURPZ-KECAGVHCSA-N,2.615,2.3316715,2.615,2.210067,2.615,2.1734304,2.615,2.344854,2.615,2.4760277,2.615,2.4815428
LUSSNEPGZMJQHU-HVNUZPMHSA-N,2.504,2.9459355,2.504,3.0602362,2.504,2.8192961,2.504,2.9081395,2.504,3.0250506,2.504,3.0048578
NFVBSIMFZPNMML-LRIZEKIPSA-N,2.524,2.5105753,2.524,2.5169108,2.524,2.4640105,2.524,2.430711,2.524,2.5414038,2.524,2.5285325
OYDFFIKLPHTHLJ-IEDUQKBJSA-N,2.92,2.7051766,2.92,3.050867,2.92,2.8763154,2.92,2.813633,2.92,2.834513,2.92,2.7299929
ZVWAYOPBIXRLPE-AIMOZCANSA-N,3.096,3.1531885,3.096,3.0804124,3.096,3.1781561,3.096,3.099863,3.096,2.996452,3.096,2.9659822
WGWBCXLKPSINDN-HLQXBTSDSA-N,2.965,3.0741322,2.965,2.836318,2.965,2.9493005,2.965,3.0770426,2.965,3.063258,2.965,3.078494
DCFIEQAVYIMFKO-FRKGHFGRSA-N,2.34,2.5674276,2.34,2.170737,2.34,2.4536037,2.34,2.5090907,2.34,2.4513967,2.34,2.8653498
QQMMYPGBQYPLAP-APMPCJMNSA-N,2.47,2.285935,2.47,2.35181,2.47,2.2724056,2.47,2.3411403,2.47,2.454304,2.47,2.4274294
DATWBPXEDCIXHY-OAFJIFOXSA-N,3.045,3.0219705,3.045,2.9692388,3.045,3.0565052,3.045,2.8125815,3.045,2.9586802,3.045,2.8017166
PFQAEVXXASJKPE-YYLPMUHZSA-N,3.186,3.063157,3.186,3.2186425,3.186,3.2920241,3.186,3.0530984,3.186,3.0714118,3.186,3.0392413
CVJOLTLPZQMKHI-BJWBMHKPSA-N,2.45,2.5313358,2.45,2.5156395,2.45,2.5063593,2.45,2.6026378,2.45,2.3994823,2.45,2.570586
YABSAYTXUHJSSC-WRKWHNQMSA-N,2.445,2.556097,2.445,2.687992,2.445,2.3357313,2.445,2.5131543,2.445,2.782205,2.445,2.7804387
NPVBCQNANSHDOQ-KXVFHBAHSA-N,3.363,3.318799,3.363,3.1780424,3.363,3.2814708,3.363,3.2856407,3.363,3.1814432,3.363,3.2760406
KNCZCXXASQHAED-PKCCHTMXSA-N,2.381,2.8919344,2.381,2.7810462,2.381,2.3737319,2.381,2.4977107,2.381,3.0727437,2.381,2.872599
WUPYQCJGWQENDL-OIYVLHEZSA-N,2.639,2.9059224,2.639,2.7603538,2.639,2.668923,2.639,2.583199,2.639,2.8885665,2.639,2.9758136
HEFFZFWAARYYNB-OWJVGSFTSA-N,2.829,2.8111858,2.829,2.7921414,2.829,2.7624185,2.829,2.7411022,2.829,2.9247706,2.829,2.709826
NMFRBJXLEZUOGB-RLZCSYPLSA-N,3.014,2.9331017,3.014,3.0113673,3.014,3.0780194,3.014,3.0037177,3.014,2.7721565,3.014,2.8288555
MHUVBEYCVSKMIN-UUKRNIFRSA-N,2.562,2.3897529,2.562,2.5704334,2.562,2.2341454,2.562,2.166009,2.562,2.5789583,2.562,2.4449525
YFVFKWLXHOMWKD-MNQNVOJESA-N,2.896,3.1003232,2.896,3.0572667,2.896,3.0110216,2.896,2.9925678,2.896,2.9830425,2.896,2.9373376
XSZGSWRGCJVSLU-YUIFKNFPSA-N,3.245,3.2774255,3.245,3.0169792,3.245,3.297414,3.245,3.1022515,3.245,3.0445042,3.245,3.2847981
XMGCQCJNAHQDHU-AXXHUDDYSA-N,2.634,2.6966412,2.634,2.7260594,2.634,2.6218522,2.634,2.5180094,2.634,2.7172375,2.634,2.6368876
HVPJFEYUGTWSOR-UVEGWITPSA-N,2.665,2.9438486,2.665,2.7787528,2.665,2.9623425,2.665,2.923067,2.665,2.7185721,2.665,2.7633636
HEWIKPPQRYQYAS-XBEDHELESA-N,3.185,3.1308365,3.185,3.0932717,3.185,3.1930294,3.185,3.1704183,3.185,2.9324753,3.185,2.9849296
OOCAFKAZGJIPAR-RIDPHKLGSA-N,2.826,2.8476915,2.826,2.8217165,2.826,2.9183598,2.826,2.8831227,2.826,2.85051,2.826,2.834912
WYNXZRQTOYLYOA-SVPAYZKRSA-N,2.478,2.5904367,2.478,2.6794183,2.478,2.59849,2.478,2.5529385,2.478,2.6073735,2.478,2.5949554
VYLNCIMWKLVOIL-GZOMZLSJSA-N,2.328,2.5166173,2.328,2.4454074,2.328,2.3907285,2.328,2.2518957,2.328,2.4775386,2.328,2.7058566
YQEFBEIIOKBLFL-SJPIKTFQSA-N,2.996,2.9707632,2.996,3.0161128,2.996,3.1099691,2.996,3.0218592,2.996,2.9454598,2.996,2.9857621
VSADXXQBQQAWPN-FZSDHLTPSA-N,2.304,2.306731,2.304,2.3287065,2.304,2.297701,2.304,2.1888473,2.304,2.4487967,2.304,2.353247
XABSSHVMIXZPEQ-BIKKEBSBSA-N,2.346,2.4575338,2.346,2.4119983,2.346,2.4528153,2.346,2.4751766,2.346,2.4831314,2.346,2.5698555
LVSHVZQLVPPWJF-RIDPHKLGSA-N,3.014,2.9188726,3.014,2.9202824,3.014,2.894389,3.014,2.947787,3.014,2.9954083,3.014,2.967706
TWKJEPBPMXFQMM-FPWVPGCSSA-N,2.896,2.9618115,2.896,2.8612068,2.896,2.9652324,2.896,2.6711361,2.896,2.8806744,2.896,2.8455992
JNOYOSVQUWXKFK-QNVXDBMFSA-N,2.395,2.4496262,2.395,2.3135483,2.395,2.3933709,2.395,2.4087648,2.395,2.5818079,2.395,2.6980066
VKEOUXSLCDVOLN-QDTIIGTASA-N,3.13,3.1471653,3.13,3.00254,3.13,3.1462376,3.13,3.1017404,3.13,3.0872483,3.13,3.07262
ZIHMTFUTKKDBBN-UUABXRCESA-N,2.284,2.4175878,2.284,1.9693599,2.284,2.266794,2.284,2.0556464,2.284,2.2388377,2.284,2.3891573
XWZDLXCVNMDHQE-SFGQZGOGSA-N,2.698,2.5024652,2.698,2.3415437,2.698,2.5927205,2.698,2.6566455,2.698,2.52151,2.698,2.7605774
VVKDJENTOXZJQA-AMVSXUNYSA-N,2.756,2.7155926,2.756,2.9133599,2.756,2.8824837,2.756,2.666832,2.756,2.7304795,2.756,2.7597094
LFSCWNQCOHXCNO-ASLFKXKZSA-N,3.078,3.0517755,3.078,2.9935265,3.078,3.2104876,3.078,3.0472574,3.078,2.858132,3.078,2.9867325
BOAQOCYWIMJVSE-IRECXSHYSA-N,2.509,2.725477,2.509,2.6725194,2.509,2.5863893,2.509,2.4733734,2.509,2.7184865,2.509,2.7461205
FCHJPJRCZQMXRJ-ZCWAXRIBSA-N,2.272,2.3405113,2.272,2.1927958,2.272,1.985086,2.272,2.1921728,2.272,2.1878412,2.272,2.2193222
SGMOEMYYVZHRJQ-KESPNJICSA-N,3.485,3.197423,3.485,3.269034,3.485,3.290141,3.485,3.194717,3.485,3.2913632,3.485,3.1072025
YHBFJUKWMGKCJW-KNLACYEUSA-N,2.815,2.958788,2.815,2.7853782,2.815,2.71221,2.815,2.8703504,2.815,2.7767258,2.815,2.672679
KQFJCOZYLYQJSV-DTASFGGXSA-N,2.851,3.0379524,2.851,2.8896024,2.851,3.0447316,2.851,2.9298255,2.851,2.9158292,2.851,2.8643947
VVTULSFOXNWAHC-YFSHNDNZSA-N,2.658,3.1243746,2.658,3.0891347,2.658,3.1080456,2.658,3.044744,2.658,3.153495,2.658,3.2093275
YVGPGEJXSXAMEB-WCRKGUFQSA-N,3.061,3.017002,3.061,3.0933583,3.061,2.979362,3.061,3.053045,3.061,3.12119,3.061,3.0312319
OSTRYARNMYRUFB-QKGGVJACSA-N,2.811,3.0638046,2.811,2.90659,2.811,2.8937805,2.811,2.8907607,2.811,2.9884145,2.811,3.0560126
AORNLYGKKDMQMH-YZXPGKAXSA-N,2.895,3.1341321,2.895,3.1195228,2.895,3.2255628,2.895,3.1542077,2.895,3.0438683,2.895,2.9588003
SMYFHSTZKMPBAY-ANYBULKESA-N,2.918,2.984891,2.918,2.9265184,2.918,3.0029237,2.918,3.1159537,2.918,2.8479974,2.918,2.9601262
OQTGJVSNQFIMSA-ODOFCCNISA-N,2.504,2.313232,2.504,2.4704733,2.504,2.369591,2.504,2.4770632,2.504,2.6214056,2.504,2.2673285
RJENVZNCGKXLNM-AYRBKATOSA-N,2.894,3.1677032,2.894,3.0345328,2.894,3.0407982,2.894,3.0543332,2.894,3.0672967,2.894,3.0788069
WTDTUJRULSSWJW-YSMPRRRNSA-N,2.101,2.2476447,2.101,2.4562397,2.101,2.0588174,2.101,2.297705,2.101,2.5875988,2.101,2.3098571
CQILTKOAOVEDRK-CLHYIUPASA-N,2.431,2.466595,2.431,2.30058,2.431,2.6376863,2.431,2.576855,2.431,2.5150292,2.431,2.426016
FFNAMQZPUUYGQC-XKEUZUKWSA-N,2.335,2.3408048,2.335,2.3484206,2.335,2.3254561,2.335,2.2422347,2.335,2.4341605,2.335,2.3061256
AXTQERAVUHYQGJ-RPUDKEGQSA-N,2.678,2.8468995,2.678,2.9305954,2.678,2.9602258,2.678,2.8462849,2.678,2.753644,2.678,2.8380275
NTWVNNJQYLLEDG-FIIZHFTISA-N,2.973,3.1080208,2.973,2.8937256,2.973,2.928085,2.973,2.8788178,2.973,2.7003806,2.973,2.7854831
CQDIXUDDNNENPW-DFOLBWOYSA-N,2.826,2.848067,2.826,2.8275888,2.826,2.7684383,2.826,2.7648642,2.826,2.812055,2.826,2.866446
NRRZLIKBZLGQNZ-CNKBESIQSA-N,2.507,2.552735,2.507,2.1916046,2.507,2.4015949,2.507,2.4955354,2.507,2.3897915,2.507,2.8859699
LQFGZSNRJSKJHH-ZRGSRPPYSA-N,2.267,2.0853684,2.267,1.703556,2.267,2.1100452,2.267,1.9603913,2.267,1.8626174,2.267,1.8758613
XBPMZUYZMNKFKS-OKCWKZEQSA-N,2.897,2.8772647,2.897,2.8824189,2.897,2.9078438,2.897,2.9237552,2.897,2.8872027,2.897,2.8709378
FITNLLFVHIEEFL-KZAFNTAASA-N,3.097,3.0751796,3.097,2.8824112,3.097,3.1133626,3.097,3.0451221,3.097,2.8944137,3.097,2.9129505
AXQCUOLRGMYANS-SUUSDFOJSA-N,3.199,3.0014844,3.199,2.982922,3.199,3.0717916,3.199,2.8312309,3.199,2.799289,3.199,2.9070415
JMNBTCHCRXODNS-GUZPWZTISA-N,3.054,2.870219,3.054,2.9808822,3.054,3.0520964,3.054,3.0034215,3.054,2.889314,3.054,2.7914975
HMRGSJIIIZXLOC-ZZVVCUMRSA-N,2.2,2.3739383,2.2,2.3131025,2.2,2.2139146,2.2,2.3074,2.2,2.2700286,2.2,2.4673693
GPMZXEZXOPYSNG-IBBHUPRXSA-N,2.279,2.7181706,2.279,2.7217052,2.279,2.3493974,2.279,2.3941436,2.279,2.7932115,2.279,2.732888
DWWWWQXYVZYSQH-LYQDPQKGSA-N,2.542,2.6083145,2.542,2.6596003,2.542,2.6829994,2.542,2.6866097,2.542,2.628978,2.542,2.592434
GIUVHVAGRXUMEY-ZKJYDXSVSA-N,2.7,2.7585142,2.7,2.7141933,2.7,2.809662,2.7,2.7469265,2.7,2.7680578,2.7,2.8034368
VXLCMTAMEMDLBE-IFTTUTMOSA-N,2.957,2.9952745,2.957,2.791348,2.957,3.0199845,2.957,2.9557092,2.957,2.6869993,2.957,2.6990318
PQAPUMASEVMGQH-ZHSUKTGHSA-N,2.675,2.7645411,2.675,2.5922723,2.675,2.7303395,2.675,2.4901125,2.675,2.7464414,2.675,2.553068
BNBCQKVGWQUMFF-WKXJJLOESA-N,2.432,2.188147,2.432,2.5255373,2.432,2.2289307,2.432,2.3059003,2.432,2.4320498,2.432,2.2628067
OXCSBRFBTGPTJH-COOFCEJJSA-N,2.494,2.521205,2.494,2.3548436,2.494,2.414582,2.494,2.260208,2.494,2.3131146,2.494,2.530198
AKERYKAWGOHSJJ-DDDUCHOHSA-N,2.289,2.278302,2.289,2.2615957,2.289,2.0580342,2.289,2.0245676,2.289,2.029036,2.289,2.194919
ZZFZVKRQSRBVLG-MPQMIZCZSA-N,2.877,2.6544263,2.877,2.6930995,2.877,2.656701,2.877,2.7514744,2.877,2.7112339,2.877,2.8248675
IRZDEBBKVXBQHE-DQXREMHQSA-N,2.794,2.8693202,2.794,2.73843,2.794,2.884318,2.794,2.8566675,2.794,2.851303,2.794,2.7635243
OPESJTUYGNFCIJ-CCZPUOSUSA-N,2.514,2.3937738,2.514,2.5657911,2.514,2.4377592,2.514,2.3624177,2.514,2.5453172,2.514,2.4992113
MVPWJUBXBZIGPQ-CLHYIUPASA-N,2.688,2.720224,2.688,2.53522,2.688,2.4180293,2.688,2.3970752,2.688,2.787155,2.688,2.721298
CYYBBVJMBGKBBS-ATZGPIRCSA-N,2.284,2.1088817,2.284,2.0692604,2.284,2.22583,2.284,2.142087,2.284,2.1910114,2.284,2.0756323
VXPOJYTZPGCIKI-GTHQUBRQSA-N,2.473,2.553819,2.473,2.6957574,2.473,2.4698262,2.473,2.4416223,2.473,2.6400921,2.473,2.5043015
RIKSHCQRJGINGX-XQPKITBXSA-N,2.974,2.9843173,2.974,2.618528,2.974,2.9730096,2.974,2.8597965,2.974,2.880713,2.974,3.056568
YMQWYXDDEMVGBY-KPMQTIQQSA-N,2.545,2.5421584,2.545,2.7838883,2.545,2.5184755,2.545,2.4929051,2.545,2.6363711,2.545,2.5528352
QPJJBHZMVDNTIQ-AEQRYMTOSA-N,2.291,2.2100024,2.291,2.4321375,2.291,2.1506662,2.291,2.2963936,2.291,2.5447602,2.291,2.2273836
MQQPAKSOZNDUHG-OBIRGYHBSA-N,2.857,2.946879,2.857,2.830992,2.857,2.9091387,2.857,2.937874,2.857,2.757099,2.857,2.9590871
JMUSZECMTSAXBT-DRZKWVNDSA-N,2.367,2.5301178,2.367,2.532188,2.367,2.259207,2.367,2.5107908,2.367,2.7224233,2.367,2.6509154
JWPLNTMQDNLAOY-WGHLUDGSSA-N,2.915,2.8643758,2.915,3.0518866,2.915,2.9206467,2.915,2.9377878,2.915,2.7626305,2.915,2.8588622
HCTIWRUPBINTIH-BTMPZKRDSA-N,2.741,2.7240245,2.741,2.6244388,2.741,2.515789,2.741,2.8658512,2.741,2.7076485,2.741,2.6348684
KIZHJNPNJKIJMX-HBYYMLOKSA-N,2.593,2.5195947,2.593,2.5645313,2.593,2.5655878,2.593,2.4585054,2.593,2.6917906,2.593,2.6892815
GPPPAOSFCWWRTM-DQESISEZSA-N,2.686,2.951545,2.686,2.921723,2.686,2.798367,2.686,2.789944,2.686,2.8096676,2.686,3.009947
SZZLSIOGEXGNPJ-FBZJHTSBSA-N,2.923,2.859674,2.923,3.022408,2.923,2.874673,2.923,2.8774307,2.923,2.7585163,2.923,2.9161022
FZQSLEOMIASPIA-HYNHWIHPSA-N,2.852,3.1676936,2.852,3.244525,2.852,3.0246613,2.852,3.0494192,2.852,3.0264099,2.852,3.1073575
IXRFAMYELJVZKM-SRZZPIQSSA-N,2.649,2.9201405,2.649,2.7955444,2.649,2.644764,2.649,2.8535137,2.649,2.8111212,2.649,2.9077697
VBKQPOKSIZMVCW-JOOBRSBMSA-N,2.822,3.02877,2.822,2.8583848,2.822,2.9785337,2.822,3.0178409,2.822,2.8150127,2.822,2.926491
OMNUQCBQFIRVSE-CXVMZADYSA-N,2.428,2.4582908,2.428,2.48799,2.428,2.3211153,2.428,2.5556266,2.428,2.513832,2.428,2.3828745
RLSKFHYVNNCEGC-DRZYNMEVSA-N,2.606,2.862079,2.606,2.6727266,2.606,2.6866302,2.606,2.6741452,2.606,2.9564142,2.606,2.9667149
XMANNCAATKRLQY-ASLZBUMRSA-N,2.928,2.992147,2.928,3.0759234,2.928,2.9943404,2.928,3.029872,2.928,3.0331392,2.928,2.9247668
VAOLACUWMQBSAA-CVUIAOGPSA-N,2.858,2.8947752,2.858,2.8229616,2.858,2.9983113,2.858,2.9267004,2.858,2.8508787,2.858,2.8464792
BQXXEDGQQDNLBS-MODVXTFTSA-N,3.072,3.0211632,3.072,2.9835854,3.072,2.9293516,3.072,2.9826128,3.072,3.0360105,3.072,2.9859507
JMYBAWJNJCFXKR-DMWKKASYSA-N,2.663,2.644294,2.663,2.7882242,2.663,2.678544,2.663,2.7276046,2.663,2.650502,2.663,2.71689
JYTQPDXZFCCZFW-YYLPMUHZSA-N,2.337,2.1667984,2.337,2.162449,2.337,2.3256621,2.337,2.2672262,2.337,2.2753701,2.337,2.1169746
DJKMCRSRMURJNT-FZSDHLTPSA-N,2.281,1.8332688,2.281,1.947372,2.281,1.8993046,2.281,1.9380583,2.281,1.8330688,2.281,1.9299011
LCBLCXQKFITHSI-UYOCIXKTSA-N,2.797,2.7798796,2.797,2.8703494,2.797,2.7983534,2.797,2.7794604,2.797,2.81389,2.797,2.7513797
NRNMTFOMIOOIKH-RODHXAHZSA-N,2.328,2.0497894,2.328,2.1515636,2.328,2.0332851,2.328,1.9824378,2.328,2.0850697,2.328,2.0867808
PHQWFHBZEJLCJR-CHVBVBDWSA-N,2.727,2.8839247,2.727,2.9206567,2.727,2.9255877,2.727,2.934675,2.727,2.818564,2.727,2.8344464
MABJWLACOKTYBP-YVFBIMIJSA-N,2.807,2.9061368,2.807,2.7372332,2.807,2.9472754,2.807,2.849541,2.807,2.608206,2.807,2.7249224
IEIVBIHXDGIZCM-AXDGSDGQSA-N,3.185,3.2170844,3.185,3.1411088,3.185,3.3411598,3.185,3.1899939,3.185,3.2388804,3.185,3.1257317
PHLLHHMKPFMQEH-GKLMQIIESA-N,2.458,2.5384333,2.458,2.7463176,2.458,2.4392798,2.458,2.4472942,2.458,2.7437112,2.458,2.7789915
CUJLVEYGWOQNCC-LRLGICGESA-N,3.143,3.0295174,3.143,3.0844958,3.143,3.1051257,3.143,3.0021272,3.143,3.0369227,3.143,3.1158035
SLFDOWQKLSHFRF-ZWPMETIMSA-N,2.372,2.5501983,2.372,2.4466913,2.372,2.58502,2.372,2.7592928,2.372,2.6027308,2.372,2.6759698
IFROXBOTCFSGRT-OPBZITNTSA-N,2.694,2.5565972,2.694,2.436946,2.694,2.5683823,2.694,2.5211005,2.694,2.6466212,2.694,2.5475168
PPDFJLMKXZAJEK-KYHGBAKBSA-N,2.231,2.0494955,2.231,2.3242707,2.231,2.2408106,2.231,2.2001743,2.231,2.2685666,2.231,2.0746915
DUDIIIDBJBMEQM-OBUAHGEASA-N,3.045,3.1182678,3.045,2.9224932,3.045,3.100249,3.045,2.9155002,3.045,2.8447495,3.045,3.0975692
FROUDMPCEVEOPJ-VCNOHENPSA-N,2.841,3.2999387,2.841,3.3247814,2.841,3.1722093,2.841,3.0131946,2.841,3.017928,2.841,3.2757642
XOUHHLMOLGKHHZ-OBXPLWTPSA-N,3.142,3.1032286,3.142,3.1719248,3.142,3.1757574,3.142,3.0884283,3.142,3.0148654,3.142,3.1396046
CTRAENHWPZEEEG-KBHQPTRNSA-N,2.181,2.8405285,2.181,2.5196111,2.181,2.7202055,2.181,2.63573,2.181,2.4842672,2.181,2.6945913
NQEGYBSSPJXIFT-YAHFTTOKSA-N,3.04,3.0676434,3.04,2.9058392,3.04,3.0312696,3.04,2.9872186,3.04,2.824505,3.04,2.9275138
VPEMKAMZEFHLRX-ORBVJSQLSA-N,2.461,2.742845,2.461,2.84083,2.461,2.5993783,2.461,2.9509835,2.461,2.7070298,2.461,2.8836443
WLFKBFVCYHAMAZ-UDOVKQQFSA-N,2.551,2.7778018,2.551,2.8270273,2.551,2.7193077,2.551,2.8758628,2.551,2.90378,2.551,2.9611678
BHVOTEWKMWOQPZ-DXJXZAMXSA-N,2.633,2.5540717,2.633,2.549097,2.633,2.5720353,2.633,2.5147913,2.633,2.5880322,2.633,2.511888
QMYDKTBRJBBGOJ-RMCBMONJSA-N,2.528,2.8315148,2.528,2.7770004,2.528,2.7890468,2.528,2.8958812,2.528,2.7397099,2.528,2.9040074
PEPPCETVDBECEV-DLCNMLRHSA-N,2.812,3.1028912,2.812,2.9725401,2.812,3.0164342,2.812,3.0023963,2.812,3.088448,2.812,2.984492
GFJGBTISMFBBLA-IQELXLITSA-N,2.589,2.782382,2.589,2.654426,2.589,2.5237348,2.589,2.7472935,2.589,2.7164,2.589,2.7595005
FZICNUVNWJPDSJ-AATKOCIRSA-N,2.926,3.1600327,2.926,2.820714,2.926,2.6905131,2.926,2.970841,2.926,3.0551255,2.926,2.944891
TWIKCMBFNRGLDE-AKERKRSRSA-N,3.171,3.3054721,3.171,3.2359996,3.171,3.1265085,3.171,3.1356792,3.171,3.1307132,3.171,3.250297
BGWWUPFMBZJRKD-FIIZHFTISA-N,2.312,2.2952006,2.312,2.0310872,2.312,2.1376848,2.312,2.2891145,2.312,2.2233326,2.312,2.1543744
TYGXZOXLZLUXPQ-KMUKQRDJSA-N,2.599,2.3832643,2.599,2.274799,2.599,2.160755,2.599,2.1474693,2.599,2.4296498,2.599,2.36535
XZXLRYWXBPYMHG-PRZFPTGQSA-N,2.333,1.9654198,2.333,2.080205,2.333,2.069805,2.333,2.0230718,2.333,2.1858814,2.333,1.9556221
CVSDNCIPAAEJKT-SNDAAJCPSA-N,2.246,2.4540198,2.246,2.6200395,2.246,2.3890162,2.246,2.537199,2.246,2.58862,2.246,2.8197265
SSPMCURWAMAQKO-BIKKEBSBSA-N,2.592,2.677049,2.592,2.5136244,2.592,2.474352,2.592,2.5031505,2.592,2.5658782,2.592,2.5674517
OLIMYYWLCLPDRN-OQCQKDBZSA-N,3.28,3.025667,3.28,3.0389752,3.28,3.0964682,3.28,3.124586,3.28,3.0133612,3.28,3.0131657
AKUXZXINJGMMNY-DXXUKJMXSA-N,3.099,2.8396552,3.099,3.199446,3.099,3.0771239,3.099,2.9191988,3.099,2.9069462,3.099,2.8812351
MNEJBLGNNIHUSQ-WYMKRNKVSA-N,2.219,2.1664882,2.219,2.1509104,2.219,2.120275,2.219,2.196932,2.219,2.1089604,2.219,2.2396936
ODCDDEDGHJSWHR-SVPAYZKRSA-N,2.717,3.060923,2.717,3.014984,2.717,3.0243962,2.717,2.917624,2.717,2.9274948,2.717,2.9976542
BSAPOISTYJWBSB-COOFCEJJSA-N,2.335,2.210097,2.335,2.2547836,2.335,2.1218104,2.335,2.1473196,2.335,2.3166692,2.335,2.2257378
DYJWCZJGXLYLKD-GCWHQQSYSA-N,2.691,2.7253118,2.691,2.6068635,2.691,2.7516077,2.691,2.7244203,2.691,2.6660464,2.691,2.6085174
MMZNEIZTQOCSPV-LHXYUMTDSA-N,2.796,2.8594997,2.796,2.7648346,2.796,2.8498194,2.796,2.8869138,2.796,2.8762374,2.796,2.934167
GHHVNYSPVFWWNF-PARMVODLSA-N,2.95,2.8904846,2.95,2.8037102,2.95,2.7782512,2.95,2.852535,2.95,2.9529073,2.95,2.8170047
YCTOTCBAZOYGAN-KVOAMWRISA-N,2.654,2.778253,2.654,2.850632,2.654,2.5508842,2.654,2.811813,2.654,2.7551253,2.654,2.9096909
QCYKFTYFYOLTNE-QNVXDBMFSA-N,2.871,2.8955164,2.871,2.886865,2.871,2.8992646,2.871,2.8825545,2.871,2.8909674,2.871,2.9825485
JGMZTDXOYOMPPM-GUVJYNHYSA-N,2.996,3.2035189,2.996,3.2904794,2.996,3.2661457,2.996,3.1534703,2.996,3.166489,2.996,3.1286554
CVQGKPJAAYOVBU-SEAWODQXSA-N,2.891,2.9113345,2.891,2.9578998,2.891,2.9793284,2.891,2.9173303,2.891,2.8278825,2.891,2.883399
OLJRZUSEWRGNKI-NAFWZKQHSA-N,3.088,3.1659071,3.088,3.0361457,3.088,3.0818465,3.088,2.9647875,3.088,2.8727186,3.088,3.0728557
WGYONERZTYJQPR-UAXBXZTESA-N,3.161,3.1905427,3.161,3.1170316,3.161,3.15454,3.161,3.118794,3.161,3.3314095,3.161,3.087866
UNRRRKSTQAEAPC-SRNBNATKSA-N,2.678,2.811214,2.678,2.8230214,2.678,2.8327935,2.678,2.837718,2.678,2.7358255,2.678,2.7714703
MZCDOZXLHPBJTA-AEPLABJVSA-N,3.236,3.2983642,3.236,3.0804386,3.236,3.1113293,3.236,3.166146,3.236,3.068661,3.236,3.0222347
RFRCZCFTPPBZFA-NNODZFFKSA-N,3.166,3.262692,3.166,3.338271,3.166,3.3924775,3.166,3.2669458,3.166,3.209151,3.166,3.136483
UELZRPQVWKHCQI-IBBHUPRXSA-N,2.725,2.8469296,2.725,2.7997015,2.725,2.643742,2.725,2.7197313,2.725,2.69926,2.725,2.7421033
LZHLBTGBHRZAEO-SAIPUGTLSA-N,2.191,2.4858613,2.191,2.2695487,2.191,2.3162646,2.191,2.3927956,2.191,2.5933454,2.191,2.4336402
CVFICXLBJHMVJB-PSUVPLPCSA-N,2.887,3.044629,2.887,3.0230918,2.887,3.203643,2.887,2.8948228,2.887,3.1016653,2.887,3.0159242
HYDNIWXWEPWHIA-BGMILDDJSA-N,2.582,2.669122,2.582,2.7708514,2.582,2.460286,2.582,2.3990147,2.582,2.7000494,2.582,2.6243439
GQBOMEBBWANKKP-HNSNBQBZSA-N,2.888,2.8113377,2.888,2.9819574,2.888,2.9473913,2.888,2.9400017,2.888,2.9149764,2.888,2.9671805
WPUSLZFRHJXQND-HHHUDSPHSA-N,2.429,2.5428007,2.429,2.4770412,2.429,2.395279,2.429,2.4234705,2.429,2.416258,2.429,2.4236786
RXMVAFLUOZHIKC-WCLMRSMHSA-N,2.544,2.698092,2.544,2.6675065,2.544,2.635445,2.544,2.7642148,2.544,2.5865989,2.544,2.6324558
LULJEHWAGKCLKO-IBBHUPRXSA-N,2.228,1.9250448,2.228,2.020374,2.228,2.099821,2.228,1.4722718,2.228,2.0843668,2.228,1.852672
ZUJZFBIHLIKDNK-IVXQSLCQSA-N,2.581,2.8200824,2.581,2.8700213,2.581,2.7663982,2.581,2.7795982,2.581,2.7254555,2.581,2.8248777
GSXTVLKDZXGBBJ-WIMUOEIGSA-N,2.598,2.8324168,2.598,2.5943146,2.598,2.5911489,2.598,2.8342702,2.598,2.8475392,2.598,2.6051211
SDKPXYUULRTHDJ-NKHVPTTDSA-N,2.368,2.165029,2.368,2.4838185,2.368,2.2472007,2.368,2.2586987,2.368,2.4298086,2.368,2.4681604
