,SchNet_true_ES1,SchNet_pred_ES1,PaiNN_true_ES1,PaiNN_pred_ES1,Equiformer_true_ES1,Equiformer_pred_ES1,SphereNet_true_ES1,SphereNet_pred_ES1,DimeNetPlusPlus_true_ES1,DimeNetPlusPlus_pred_ES1,DimeNet_true_ES1,DimeNet_pred_ES1
UAWMZFSVKCLQSZ-FKNUQGHBSA-N,2.139,2.0522556,2.139,2.2349074,2.139,2.1931152,2.139,2.3554628,2.139,2.1055994,2.139,2.4432771
UPOPMACMYSGVFU-JJEKNZFMSA-N,2.683,2.6483598,2.683,2.6168132,2.683,2.7188368,2.683,2.6845965,2.683,2.6479611,2.683,2.6385362
SKIVNXVZIGZRII-UHFFFAOYSA-N,2.075,1.9766841,2.075,2.0836484,2.075,2.132386,2.075,2.121482,2.075,2.0643017,2.075,2.4186153
WFWMWVHFEFWUFP-UHFFFAOYSA-N,2.619,2.576307,2.619,2.7008915,2.619,2.5912795,2.619,2.6418703,2.619,2.7232459,2.619,2.5994866
OQYAELUYWHNDLH-JUXCIZPCSA-N,2.813,2.6095665,2.813,2.7552245,2.813,2.8180084,2.813,2.8728733,2.813,2.9064217,2.813,2.6154664
BOTWRPGZZRCYGH-UHFFFAOYSA-N,3.296,3.311533,3.296,3.6214252,3.296,3.488294,3.296,3.2939053,3.296,3.3393712,3.296,3.376706
SYQMUEVAMHIUFG-HLOYJYFLSA-N,2.334,2.510753,2.334,2.4916613,2.334,2.6225567,2.334,2.6941166,2.334,2.4181764,2.334,2.4348722
HGGIFCZIYISYIT-WYMKRNKVSA-N,2.11,2.22231,2.11,2.2346592,2.11,2.157124,2.11,2.3169723,2.11,2.2643926,2.11,2.3503263
VXKSEXCLEPCDAA-RMDWBQHCSA-N,2.612,2.2391815,2.612,2.522181,2.612,2.499369,2.612,2.4425735,2.612,2.52001,2.612,2.389213
TUKHZVSFXNOBSB-UHFFFAOYSA-N,2.751,2.1740649,2.751,2.6154513,2.751,2.6340292,2.751,2.5993843,2.751,2.651535,2.751,2.7097309
CYVZBHXAIVNQEK-UHFFFAOYSA-N,3.322,3.1345189,3.322,3.4829316,3.322,3.5381377,3.322,3.4791248,3.322,3.20794,3.322,3.0109434
HMJSRXXLTZDGPI-RIDPHKLGSA-N,2.437,2.5277793,2.437,2.4549134,2.437,2.389855,2.437,2.50595,2.437,2.5021594,2.437,2.6730714
QEOYIPJSMSSTNQ-FQHDSBBZSA-N,2.328,2.3214757,2.328,2.360601,2.328,2.3720798,2.328,2.3928688,2.328,2.640748,2.328,2.4569805
KAKBANPFWOEASS-UHFFFAOYSA-N,2.412,2.2172275,2.412,2.4259484,2.412,2.3404038,2.412,2.362927,2.412,2.2640512,2.412,2.517188
TUHNJWCKZKSMOR-WCRKGUFQSA-N,2.875,2.7653985,2.875,2.8371396,2.875,2.867296,2.875,2.9025056,2.875,2.9666717,2.875,2.9695485
LGIBHMZBBFZCMJ-SAEPALGJSA-N,2.889,2.7413712,2.889,3.0112715,2.889,2.8736665,2.889,2.988007,2.889,2.9293766,2.889,2.9112206
IGOTVHVYHIOEKX-UHFFFAOYSA-N,2.038,2.056795,2.038,1.8131921,2.038,2.1511784,2.038,2.1621208,2.038,2.3007476,2.038,1.9593208
KXVIXCPMQXMFRS-UHFFFAOYSA-N,2.55,2.481429,2.55,2.531563,2.55,2.5934503,2.55,2.536433,2.55,2.6251047,2.55,2.6093812
FJVSYCIBPBEARP-UHFFFAOYSA-N,2.187,2.4470174,2.187,2.6013238,2.187,2.7037225,2.187,2.5642717,2.187,2.7867527,2.187,2.2291496
DHQULWQTWFKSCT-UHFFFAOYSA-N,2.29,2.0945404,2.29,1.9637107,2.29,1.9597288,2.29,1.9916887,2.29,2.1050575,2.29,2.1168866
BFNQZMDYDVUPOL-UHFFFAOYSA-N,3.338,3.3830228,3.338,3.300501,3.338,3.4858317,3.338,3.468703,3.338,3.2442765,3.338,3.2946434
ITFRLUJFPKMNDL-UHFFFAOYSA-N,2.71,2.5101407,2.71,2.5701578,2.71,2.6757896,2.71,2.6396308,2.71,2.5785422,2.71,2.5444736
CCWHYTJBCVJXTF-SEAWODQXSA-N,2.86,2.866515,2.86,3.0186245,2.86,2.9260268,2.86,2.9704807,2.86,3.147136,2.86,3.090968
XDNFFQJYEIXDHJ-DALJGNGJSA-N,2.625,2.5877528,2.625,2.6004922,2.625,2.6782758,2.625,2.6445265,2.625,2.6895032,2.625,2.654995
ISBZVTBDBASOTB-SFBPAAEPSA-N,2.18,2.2891355,2.18,2.231528,2.18,1.9134543,2.18,2.1912794,2.18,2.254774,2.18,2.1622036
AKQNFBKCNIXFBX-OWJVGSFTSA-N,2.792,2.9889975,2.792,3.026687,2.792,3.0531418,2.792,2.8138509,2.792,2.8399704,2.792,2.8128195
XAVYBANRPOBVCY-CZIZVILNSA-N,2.938,2.9202745,2.938,2.8544047,2.938,2.9719236,2.938,2.9147854,2.938,2.690596,2.938,2.7430677
BQBOXJRQTQVNQV-JEVQHOGOSA-N,3.164,2.6068096,3.164,2.983538,3.164,3.1180034,3.164,3.1237268,3.164,3.0863447,3.164,2.9883606
PHAYUEFGTLGOMN-UHFFFAOYSA-N,2.583,2.5473914,2.583,2.4071093,2.583,2.5637975,2.583,2.579809,2.583,2.5589266,2.583,2.484791
ZYWXQSUMKCZGBF-BQRWSFJQSA-N,2.886,2.6355352,2.886,3.042874,2.886,2.9628434,2.886,2.9133642,2.886,3.0549724,2.886,2.9217904
MNDRQGWXKXNQJI-DASRHUADSA-N,2.805,2.787281,2.805,2.7072468,2.805,2.6658077,2.805,2.7759318,2.805,2.8406038,2.805,2.7459323
IKQXMWQJUCFXIJ-LTARSQIWSA-N,2.872,2.858611,2.872,3.013398,2.872,2.900418,2.872,3.0161777,2.872,3.107437,2.872,2.7749352
GMESINRXUMFFJJ-OSOBWTGHSA-N,2.186,2.0943038,2.186,2.4491575,2.186,2.2871842,2.186,2.2415593,2.186,2.2771358,2.186,2.3674445
MSCMGYLFONWPOG-HHTBCANXSA-N,2.943,2.852528,2.943,3.1255872,2.943,3.1009896,2.943,2.8663955,2.943,3.0138092,2.943,2.9129643
DNOMBZZATMRBAW-UHFFFAOYSA-N,3.224,3.1254416,3.224,3.1587174,3.224,3.3296778,3.224,3.3154733,3.224,3.1220434,3.224,2.9918628
JAFSONKVMHBYEV-KCZYCGJJSA-N,2.864,2.8152535,2.864,3.0208066,2.864,2.893549,2.864,2.9580512,2.864,3.128149,2.864,3.0384276
NMMUGFIJXGRIAL-USCVNVCGSA-N,2.856,2.9513142,2.856,2.927378,2.856,2.9328399,2.856,2.880727,2.856,3.0020857,2.856,2.9648829
AKCQTSKNFOEYHH-UHFFFAOYSA-N,2.939,2.8359065,2.939,2.8988159,2.939,2.9383085,2.939,3.0010183,2.939,2.9842968,2.939,2.914778
QBIATFUXYSGTGZ-NOCIIAOISA-N,2.045,2.2631602,2.045,2.3018947,2.045,2.1286504,2.045,2.247295,2.045,2.5711472,2.045,2.4213376
ISMADKVYSMLXRK-UHFFFAOYSA-N,2.747,2.6330378,2.747,3.00117,2.747,2.7345753,2.747,2.7550159,2.747,2.579471,2.747,2.6530273
QHDDJPMSGRYRHN-GKNFWFERSA-N,2.848,2.9388227,2.848,3.0746007,2.848,2.9295318,2.848,3.0159063,2.848,3.1426232,2.848,3.1848228
RUXQKAJDMWWOMB-LTFDHGKYSA-N,2.644,2.5276885,2.644,2.656945,2.644,2.5311677,2.644,2.6016672,2.644,2.5102758,2.644,2.691278
KSRIUNDXCIXVTL-KCLCKTPESA-N,2.383,2.4316814,2.383,2.1670654,2.383,2.374404,2.383,2.3949175,2.383,2.405727,2.383,2.3169162
XKZIANIDILJGCG-UHFFFAOYSA-N,2.845,2.850556,2.845,2.8103046,2.845,2.6298347,2.845,2.803344,2.845,2.8304641,2.845,2.7282348
SIXIIINDYUIACI-TWEUXXNYSA-N,2.823,2.4323275,2.823,2.779771,2.823,2.7230177,2.823,2.9019785,2.823,2.6154325,2.823,2.7106395
YZRJKVDKFHTKJY-PRIIBXJPSA-N,2.239,2.0677598,2.239,1.9074739,2.239,2.3213503,2.239,2.2534437,2.239,2.3304634,2.239,2.1528509
KMLSJXSAVKFDAD-MXVYFSHPSA-N,2.401,2.4015427,2.401,2.5559776,2.401,2.5512476,2.401,2.4278822,2.401,2.439279,2.401,2.649489
JESDRGJXRGVUEP-MDCVPAOJSA-N,2.126,2.0128386,2.126,1.8810499,2.126,2.0530958,2.126,2.1451488,2.126,1.8403168,2.126,1.9761387
HCEAUOVPBTXMAS-JMVBYTIWSA-N,2.76,2.51298,2.76,2.7954888,2.76,2.708853,2.76,2.8228085,2.76,2.5916622,2.76,2.8249154
AMSANDIXVFPEGH-ZDVNWIAJSA-N,2.474,2.3522089,2.474,2.7114332,2.474,2.423132,2.474,2.6895525,2.474,2.6817145,2.474,2.5773327
NUQPOETZUHXEGD-LWEHLUNHSA-N,2.452,2.3344734,2.452,2.7209244,2.452,2.4316168,2.452,2.4759505,2.452,2.4453526,2.452,2.5819013
FGWMRWXPPGKTNB-IPHFISOKSA-N,2.753,2.736688,2.753,2.6945202,2.753,2.7645,2.753,2.6730185,2.753,2.9162536,2.753,2.7413504
POXNJGSYVJGDGB-UHFFFAOYSA-N,3.275,2.8029892,3.275,3.0871527,3.275,3.3364465,3.275,3.152818,3.275,3.2198858,3.275,2.8554258
YVMRAGGOKDKSGY-UHFFFAOYSA-N,3.299,3.4057238,3.299,3.1641922,3.299,3.5334525,3.299,3.4830894,3.299,3.4247663,3.299,3.3900464
XZTXNGUYTUANJP-UHFFFAOYSA-N,3.232,2.9140975,3.232,3.1781075,3.232,3.2440767,3.232,3.208564,3.232,3.2184265,3.232,2.9790118
CBIJAKAKVMZWQL-STWBKREQSA-N,2.915,2.7371829,2.915,2.7964556,2.915,2.8672516,2.915,2.786316,2.915,2.9519567,2.915,2.8637936
YVBDFKDIUIJEHB-UHFFFAOYSA-N,2.291,2.1606584,2.291,2.314366,2.291,2.2505589,2.291,2.2815838,2.291,2.553944,2.291,2.4721873
OASBEXHWROUVKT-LIUBWCDJSA-N,2.45,2.4961097,2.45,2.519634,2.45,2.4262986,2.45,2.485459,2.45,2.325004,2.45,2.4634948
HEXXOPKFOPKXGW-UHFFFAOYSA-N,2.874,2.649301,2.874,2.78314,2.874,2.8893583,2.874,2.899806,2.874,2.7832255,2.874,2.6765127
HOMMSODPXCHRBH-SVZPXBRESA-N,2.429,2.7640424,2.429,2.8926,2.429,2.4388578,2.429,2.7423143,2.429,2.7691736,2.429,2.685005
ZFFAQWOVMIUGTH-PGTWETJXSA-N,2.916,2.6468647,2.916,2.8587599,2.916,2.8639295,2.916,2.8451746,2.916,2.761242,2.916,2.8728924
QNXDFQCIURVUJA-AVYBEWNYSA-N,2.686,2.6091025,2.686,2.5516493,2.686,2.5882182,2.686,2.7457924,2.686,2.893665,2.686,2.7936568
YGEUIJQKPNJCBE-UHFFFAOYSA-N,2.891,2.852773,2.891,2.9435956,2.891,2.9228535,2.891,3.1027591,2.891,2.949897,2.891,3.053039
NRDLTEBVYNYBJI-DEBNVXLLSA-N,2.873,2.873261,2.873,2.962851,2.873,2.8286185,2.873,2.9190428,2.873,2.9913743,2.873,3.1203697
YKDMESJMVZOWLC-WFWAHQBUSA-N,2.951,2.8464563,2.951,3.1400282,2.951,3.0444741,2.951,2.9560783,2.951,2.9688401,2.951,2.9790041
UXTAXRPDADVNLA-SVPAYZKRSA-N,2.914,2.7604125,2.914,2.792194,2.914,2.9355483,2.914,2.8927646,2.914,2.8145864,2.914,2.8912241
HSNHTGJVAGVKNV-SVPAYZKRSA-N,2.986,2.794337,2.986,2.8080637,2.986,2.8725562,2.986,2.9626434,2.986,2.9825552,2.986,2.9096746
DNTZNZURBWMMPX-UHFFFAOYSA-N,2.785,2.7405274,2.785,2.8776693,2.785,2.9227684,2.785,2.757318,2.785,2.909409,2.785,2.6763866
HVDFPULYHNNQNM-UHFFFAOYSA-N,3.419,3.136379,3.419,3.284702,3.419,3.2874138,3.419,3.461203,3.419,3.1327474,3.419,3.155637
HZIYTRFPGQZYIA-UHFFFAOYSA-N,2.418,2.1280568,2.418,2.6656446,2.418,2.3874338,2.418,2.3610198,2.418,2.5566213,2.418,2.633822
ZHWGOZGCJXAHAH-UHFFFAOYSA-N,2.79,2.9160662,2.79,2.844104,2.79,3.1894295,2.79,2.9196367,2.79,2.662217,2.79,2.8953326
NELPFNWHMMWIMB-CATFIOGKSA-N,2.924,2.8612635,2.924,3.0527112,2.924,2.9117901,2.924,2.9108758,2.924,3.1124372,2.924,3.051645
BOYAZULAEMRJDP-UHFFFAOYSA-N,2.217,2.3673964,2.217,2.2754307,2.217,2.3397532,2.217,2.3231978,2.217,2.3046367,2.217,2.42542
MBINCWNIZCOHHC-UHFFFAOYSA-N,2.788,2.8851326,2.788,2.8475225,2.788,2.94009,2.788,2.8362153,2.788,2.8388944,2.788,2.8464818
VWNDPZYCFQXQFT-UHFFFAOYSA-N,2.65,2.5880857,2.65,2.5443342,2.65,2.7229326,2.65,2.5954936,2.65,2.744617,2.65,2.5723248
BKDZAEQCGZXPQI-UHFFFAOYSA-N,2.141,2.1925457,2.141,2.365593,2.141,2.2621205,2.141,2.2982347,2.141,2.3675942,2.141,1.9574186
IVZKBDWANDQUSY-MNQNVOJESA-N,2.101,2.396364,2.101,2.3587303,2.101,2.1711142,2.101,2.3360991,2.101,2.4289691,2.101,2.3773236
INGWHKWQAMWESP-PBEOLHQGSA-N,2.866,2.7237706,2.866,2.9930162,2.866,2.8473828,2.866,2.9107053,2.866,3.033846,2.866,3.0132341
ZOCXWHDVKILAGC-LIUBWCDJSA-N,2.227,2.137789,2.227,2.05794,2.227,2.110202,2.227,2.1776369,2.227,2.2717407,2.227,2.1492982
DOXQMXNJRZRZNF-UHFFFAOYSA-N,2.768,2.6311886,2.768,2.7993083,2.768,2.7433362,2.768,2.7533562,2.768,2.6664479,2.768,2.669924
ASCHCBOMKCYGLY-UXEVNINCSA-N,2.192,2.3052423,2.192,2.3885717,2.192,2.1670287,2.192,2.234661,2.192,2.392698,2.192,2.3620815
POKGANLDWWVQAW-ADJDCTSUSA-N,2.259,2.4067507,2.259,2.408173,2.259,2.0502043,2.259,2.2794092,2.259,2.5328262,2.259,2.2423337
DBIWHXFREZWNMI-UHFFFAOYSA-N,2.245,2.3770072,2.245,2.4233692,2.245,2.4283893,2.245,2.3111079,2.245,2.3214185,2.245,2.4073327
IKQXRWMKSURHLC-UHFFFAOYSA-N,2.307,2.2685704,2.307,2.332832,2.307,2.170078,2.307,2.1673553,2.307,2.3566053,2.307,2.4102187
FOJRXCUJWASOFM-DBXKOJMISA-N,2.692,2.7793596,2.692,2.5132885,2.692,2.6333003,2.692,2.6640344,2.692,2.690909,2.692,2.6355307
PLNWBIYHBGBJAA-MTKFGGACSA-N,2.835,2.9038365,2.835,3.0494196,2.835,2.8999877,2.835,3.01005,2.835,2.95383,2.835,3.0401223
JYPRNSFPWIHVOB-QNFYIIDESA-N,3.021,3.0813694,3.021,3.081937,3.021,3.2518296,3.021,3.1565967,3.021,3.1629927,3.021,3.1255238
LFSNABPEUUXIJX-UHFFFAOYSA-N,3.002,2.9072812,3.002,2.978945,3.002,2.8627784,3.002,2.9225643,3.002,2.9453619,3.002,2.893146
OCXKWLZEUUMYKP-UHFFFAOYSA-N,0.186,0.6565295,0.186,0.744504,0.186,1.3294604,0.186,0.74726975,0.186,0.63432705,0.186,1.3050488
YVGGOVKANWARCB-UHFFFAOYSA-N,2.595,2.5637937,2.595,2.851267,2.595,2.547038,2.595,2.66744,2.595,2.6500227,2.595,2.8403008
HZXKNMPYNGQAGM-QWHBSXGSSA-N,2.872,2.647569,2.872,2.9125757,2.872,2.7937372,2.872,2.598469,2.872,2.899605,2.872,2.8818145
UPBXGDXAIRFCBL-DQGTYSGISA-N,2.873,2.8563144,2.873,2.931867,2.873,2.8403056,2.873,3.0022087,2.873,3.0678098,2.873,3.0146716
IFWMOROCTKQSSM-UHFFFAOYSA-N,3.318,3.189714,3.318,3.3819904,3.318,3.2686858,3.318,3.3485126,3.318,2.920897,3.318,2.8698032
MPXSRNSOOSTYTK-RSFXEFQESA-N,2.525,2.5270488,2.525,2.5264568,2.525,2.6840067,2.525,2.603025,2.525,2.6054072,2.525,2.6008005
WRQNWYQWGPJUBY-UHFFFAOYSA-N,3.309,3.335414,3.309,3.2541678,3.309,3.5180354,3.309,3.5074208,3.309,3.3002794,3.309,3.2724862
KNFNYRCLDVAMNV-UHFFFAOYSA-N,2.234,2.1928604,2.234,2.2865562,2.234,2.3656614,2.234,2.2578015,2.234,2.4492188,2.234,2.4128792
BBZLWLFZQVLJKY-ILSUDAFSSA-N,3.352,2.9802516,3.352,3.3249052,3.352,3.206206,3.352,3.2184947,3.352,3.2057893,3.352,3.1216238
ANULBKAPPYOXSL-UHFFFAOYSA-N,3.068,2.8754637,3.068,3.0994322,3.068,2.992798,3.068,3.0837352,3.068,3.0582666,3.068,2.943322
UTWHHKRMTVBSGZ-CULHFBHGSA-N,2.928,2.837817,2.928,2.936066,2.928,3.0889423,2.928,2.941224,2.928,2.9555824,2.928,2.876796
KOCQTTBGGSBWBE-UHFFFAOYSA-N,2.979,2.9458404,2.979,3.001469,2.979,2.9053879,2.979,3.0141494,2.979,3.0083213,2.979,2.9874308
JDNPPLGYTMXJHG-UHFFFAOYSA-N,3.351,2.9484425,3.351,3.2409027,3.351,3.4518127,3.351,3.291912,3.351,3.0855331,3.351,2.84435
FVUBOSMVHZYBPT-UHFFFAOYSA-N,3.007,2.9299128,3.007,3.0767105,3.007,2.8198924,3.007,2.8806748,3.007,3.0088007,3.007,2.9423962
IWAFEFVLZXKPOC-UHFFFAOYSA-N,2.808,2.83243,2.808,2.8292487,2.808,2.9018736,2.808,2.8185132,2.808,2.7084079,2.808,2.8247209
SPBXJXMKUBKDEO-OBXPLWTPSA-N,2.671,2.5831063,2.671,2.7362864,2.671,2.650899,2.671,2.6820629,2.671,2.7138357,2.671,2.5946186
SNDZVOKGWWQMKK-WXQUPVAFSA-N,2.528,2.6559355,2.528,2.662078,2.528,2.7018018,2.528,2.7101014,2.528,2.576308,2.528,2.6765783
JZGYGENBPXKNOL-RRJKHYGRSA-N,2.657,2.6538284,2.657,2.6455195,2.657,2.6344054,2.657,2.691322,2.657,2.7498918,2.657,2.636876
FIGRPPXUZHHWRX-RLLLZWGVSA-N,2.826,2.8596904,2.826,2.714616,2.826,2.8654606,2.826,2.825425,2.826,2.8174605,2.826,2.854741
CEFNVDVZCYDREQ-OMLVSYGMSA-N,2.258,2.444812,2.258,2.5603063,2.258,2.5309455,2.258,2.5377662,2.258,2.5331726,2.258,2.6240888
ICQKYQCSYGDSKP-POHGQRKGSA-N,2.243,2.0951931,2.243,2.2547817,2.243,2.1484575,2.243,2.2382448,2.243,2.245751,2.243,2.161299
MRJZIDIFKDGSGQ-UHFFFAOYSA-N,2.61,2.688298,2.61,2.4538467,2.61,2.7265124,2.61,2.6562023,2.61,2.7716882,2.61,2.7215474
CGJMLLKNTAOCRV-UHFFFAOYSA-N,3.281,2.9056172,3.281,3.021219,3.281,3.4352448,3.281,3.1481292,3.281,3.37764,3.281,2.7930462
SKDNETKRCQIMJB-UHFFFAOYSA-N,2.985,2.905514,2.985,3.0323055,2.985,3.0081215,2.985,2.9274402,2.985,3.0548794,2.985,2.9701762
NBHVYKHBLIYZBO-UHFFFAOYSA-N,3.188,2.8223188,3.188,2.9561756,3.188,3.0566392,3.188,2.9425783,3.188,3.0258496,3.188,2.8931444
FQZOEHJWOGIEBN-UHFFFAOYSA-N,3.319,3.0686693,3.319,3.1929622,3.319,3.2688675,3.319,3.3453798,3.319,2.9715545,3.319,2.8937268
ZGDJGUHVUNYWHE-UHFFFAOYSA-N,3.084,2.791209,3.084,2.9542134,3.084,2.9427059,3.084,3.0210056,3.084,2.8083906,3.084,2.8598576
ZBQWOWAFOQTSFU-VVBBIQDTSA-N,3.086,2.9739084,3.086,2.9380848,3.086,3.1051385,3.086,3.0985403,3.086,3.0054386,3.086,2.944853
NMVXSQKQHUEFNT-UHFFFAOYSA-N,2.268,2.4164307,2.268,2.2453487,2.268,2.262983,2.268,2.3620503,2.268,2.1040802,2.268,2.5709524
YYDNRYFRWDUNPK-XOTYBJIESA-N,2.795,2.811156,2.795,2.438609,2.795,2.5722785,2.795,2.8562374,2.795,2.7603292,2.795,2.8323057
RQCRIZJCAGGOAK-PHGNIQAPSA-N,2.636,2.3377204,2.636,2.7230275,2.636,2.4992447,2.636,2.2870908,2.636,2.4353864,2.636,2.6488965
OGKRKLBNSDTYNS-UHFFFAOYSA-N,3.388,3.1987705,3.388,3.2866251,3.388,3.2636175,3.388,3.4862838,3.388,3.417622,3.388,3.13884
LZPLHDFQYNVYKO-UHFFFAOYSA-N,3.201,3.0302384,3.201,3.0921319,3.201,3.2296946,3.201,3.2063687,3.201,2.9642274,3.201,2.9030879
WJIKIISZOSXRMV-UHFFFAOYSA-N,0.066,2.034475,0.066,1.9471986,0.066,1.6576486,0.066,2.0850146,0.066,1.9431069,0.066,2.332575
FPZOAYWVOFWFOO-QAHSQZNUSA-N,2.906,2.8080153,2.906,3.0248816,2.906,2.8987331,2.906,3.001628,2.906,3.038037,2.906,2.9633925
ONYKPDCDUSZXOP-UHFFFAOYSA-N,2.85,2.8194432,2.85,2.8062534,2.85,2.8640943,2.85,2.712129,2.85,2.8840408,2.85,2.7438061
DTCQPNAISSCDSD-UHFFFAOYSA-N,2.578,2.5416977,2.578,2.4908364,2.578,2.5471854,2.578,2.4620566,2.578,2.4110188,2.578,2.53852
QAJBEXQJJNQSAO-UHFFFAOYSA-N,2.208,2.5688686,2.208,2.5229912,2.208,2.6497328,2.208,2.533097,2.208,2.8616748,2.208,2.8266127
LLXNLKHXNAAPPS-DWQSXHQHSA-N,2.892,2.807283,2.892,2.9469588,2.892,2.9209905,2.892,2.7715597,2.892,2.894882,2.892,2.9973557
CIEUFFFTFCYDMG-UHFFFAOYSA-N,3.084,3.092047,3.084,3.059213,3.084,3.0714235,3.084,3.129905,3.084,2.9574356,3.084,3.0161161
GQNIALVAVOKTMC-UHFFFAOYSA-N,3.207,3.0886497,3.207,3.1998749,3.207,3.2685692,3.207,3.1164076,3.207,3.1612616,3.207,3.1174588
ILURXJQDSGOKAV-UHFFFAOYSA-N,2.891,2.7106943,2.891,2.9660795,2.891,2.921167,2.891,2.9593983,2.891,2.969132,2.891,2.4738781
PDYJRRJVICOHOV-ADDDNDFPSA-N,2.677,2.717064,2.677,2.4943871,2.677,2.5858145,2.677,2.7732244,2.677,2.844723,2.677,2.706612
BBLGQICJJOWWSA-KXYJPHMPSA-N,2.913,2.9764297,2.913,3.0084565,2.913,2.9357667,2.913,3.0506,2.913,3.1674268,2.913,3.107024
MWROQUFSDHLQHH-UHFFFAOYSA-N,3.102,2.8919642,3.102,3.1416163,3.102,3.0695133,3.102,2.9831066,3.102,3.06968,3.102,2.9317274
IWFMHLKMDCWVJF-UHFFFAOYSA-N,2.582,2.5019734,2.582,2.465348,2.582,2.532235,2.582,2.5506015,2.582,2.4914184,2.582,2.6265445
WXEJRXMLZBBXEI-DNAWJIADSA-N,2.498,2.378068,2.498,2.6467335,2.498,2.4073741,2.498,2.3485458,2.498,2.4365895,2.498,2.6010013
UXDRBUPIUHTNKV-IZFNVQCJSA-N,2.747,2.7320774,2.747,2.816107,2.747,2.7704954,2.747,2.6365476,2.747,2.7631052,2.747,2.8612347
MOEFEOQAVJELIX-SWDPMHMXSA-N,2.111,2.2345037,2.111,2.2604797,2.111,2.164878,2.111,2.2042851,2.111,2.3216171,2.111,2.3294213
YYWNZTWNKHGANX-FONZVJJCSA-N,3.378,3.119248,3.378,3.0691378,3.378,3.2642744,3.378,3.299811,3.378,3.0542998,3.378,2.9681482
SBYBMAHSRKPSNO-UHFFFAOYSA-N,2.297,2.2926486,2.297,2.4518788,2.297,2.375634,2.297,2.414839,2.297,2.5148604,2.297,2.4683986
PPSBJUHZWMWHIS-NIRGEMEPSA-N,2.897,2.7399857,2.897,2.7266777,2.897,2.9278371,2.897,2.8583956,2.897,2.8753922,2.897,2.8138633
WWJUXIAHVLUREF-KCZYCGJJSA-N,2.13,2.3579304,2.13,2.0418627,2.13,2.2521632,2.13,2.3067431,2.13,2.242422,2.13,2.1457717
KJJPMAIDBURVBY-UHFFFAOYSA-N,2.99,3.0172756,2.99,3.009341,2.99,2.9344168,2.99,3.0315063,2.99,3.0623355,2.99,3.1028426
RPSXOCXJOJFJAO-UHFFFAOYSA-N,2.574,2.6256557,2.574,2.6436348,2.574,2.5390513,2.574,2.552607,2.574,2.5488913,2.574,2.660383
BZHWETCTXQJWLK-ULTCEKQJSA-N,2.575,2.4474232,2.575,2.7130234,2.575,2.6729915,2.575,2.59786,2.575,2.730782,2.575,2.6329985
JDMPQQUJEDQEBZ-IHMICIGVSA-N,3.164,2.9289389,3.164,3.056418,3.164,3.422753,3.164,3.0900207,3.164,3.1665277,3.164,2.8197381
XJYIVOANLHYOOW-UHFFFAOYSA-N,2.884,2.624543,2.884,2.9446414,2.884,2.9125383,2.884,2.8808243,2.884,3.0334046,2.884,2.8757873
XRXVYXGUGFQKNQ-UHFFFAOYSA-N,3.303,3.4640644,3.303,3.2712662,3.303,3.620806,3.303,3.576418,3.303,3.3092954,3.303,3.4587004
AUZLYVDBCGGVAK-RXSZTAMISA-N,3.057,2.8769324,3.057,2.9625015,3.057,3.3276215,3.057,2.900857,3.057,3.0430453,3.057,2.7714868
ZULCHAJWNPWVBU-UHFFFAOYSA-N,2.689,2.8819208,2.689,2.874193,2.689,2.8778515,2.689,2.764914,2.689,3.0171704,2.689,2.597525
AUPXKVIXBLJVBJ-BIXZQIBGSA-N,2.766,2.7572525,2.766,2.6742432,2.766,2.744831,2.766,2.788619,2.766,2.975941,2.766,2.8694954
NCZVXLFEBCAIEH-MRRADQBWSA-N,3.003,3.0055554,3.003,3.0284688,3.003,3.2714336,3.003,3.0473568,3.003,2.9952836,3.003,3.0646656
KLLLSHYSTUCZGA-UHFFFAOYSA-N,3.268,3.1984146,3.268,3.4670966,3.268,3.3256695,3.268,3.4918616,3.268,3.132747,3.268,3.2749445
PRDWQBKRYVIBDB-UHFFFAOYSA-N,2.765,2.7050655,2.765,2.7696595,2.765,2.7697854,2.765,2.678028,2.765,2.7009532,2.765,2.7307613
ZXYRYNLNTFVWII-UHFFFAOYSA-N,2.657,2.747198,2.657,2.9211357,2.657,2.9404972,2.657,3.0125384,2.657,2.986575,2.657,2.8666193
YSDZKNSEXVDVSI-KMJOYRJESA-N,3.093,3.0386868,3.093,3.0594895,3.093,3.1946304,3.093,3.178524,3.093,3.0264072,3.093,2.9631698
FQOHCIFUHWSULX-UHFFFAOYSA-N,2.037,1.6277931,2.037,1.7939056,2.037,2.1088989,2.037,2.0787883,2.037,1.928194,2.037,2.081843
BEWSVLBFMWDXOA-UHFFFAOYSA-N,3.21,2.6407635,3.21,3.1371565,3.21,3.1847138,3.21,3.175993,3.21,2.9342222,3.21,2.987239
AEFDUILPVGXQHD-MNQNVOJESA-N,2.897,2.820688,2.897,2.9918377,2.897,2.8645375,2.897,2.8524525,2.897,3.1694968,2.897,3.0126724
DMEFNLYAYWGLRB-FIBXFRIOSA-N,2.288,2.3105044,2.288,2.2919955,2.288,2.3753965,2.288,2.3000748,2.288,2.6297846,2.288,2.3960142
OJGITTARISVORI-UHFFFAOYSA-N,3.047,2.7293093,3.047,2.953338,3.047,3.2380989,3.047,3.0033267,3.047,3.109249,3.047,2.7965896
