,PaiNN_true_ES1,PaiNN_pred_ES1,SchNet_true_ES1,SchNet_pred_ES1,Equiformer_true_ES1,Equiformer_pred_ES1,SphereNet_true_ES1,SphereNet_pred_ES1,DimeNetPlusPlus_true_ES1,DimeNetPlusPlus_pred_ES1,DimeNet_true_ES1,DimeNet_pred_ES1
ZDKDDACGODYTFF-UHFFFAOYSA-N,3.322,2.8233657,3.322,2.8176584,3.322,2.8137558,3.322,2.7969928,3.322,2.8272746,3.322,2.768623
YYTHHYKSXJOERK-UHFFFAOYSA-N,2.2,2.8194804,2.2,2.8141286,2.2,2.8137808,2.2,2.7970114,2.2,2.8269768,2.2,2.8210053
RFYUIYIJFSYUMY-UHFFFAOYSA-N,3.002,2.827773,3.002,2.815132,3.002,2.8171337,3.002,2.7969942,3.002,2.826161,3.002,3.0304697
LCMCNXXMSLVAAV-UHFFFAOYSA-N,2.296,2.8289354,2.296,2.8179731,2.296,2.8186502,2.296,2.797009,2.296,2.8339808,2.296,2.8679638
FCFSBTWGIXSXDC-UHFFFAOYSA-N,2.67,2.8303108,2.67,2.816368,2.67,2.818397,2.67,2.7970195,2.67,2.8257477,2.67,2.8065474
NIIKLALYKPIJLS-UHFFFAOYSA-N,3.132,2.8250356,3.132,2.8180807,3.132,2.8147073,3.132,2.797031,3.132,2.8261795,3.132,2.900417
XEVLEXUYIUWXPQ-UHFFFAOYSA-N,2.598,2.8186333,2.598,2.819277,2.598,2.8139827,2.598,2.7970119,2.598,2.8278193,2.598,2.8586645
MRTVVLAIHBFWBZ-UHFFFAOYSA-N,2.72,2.82558,2.72,2.8131542,2.72,2.8165526,2.72,2.797002,2.72,2.8238068,2.72,2.8315933
WTVJUHVUDGGSQO-UHFFFAOYSA-N,3.174,2.8295527,3.174,2.8132546,3.174,2.8172655,3.174,2.7969863,3.174,2.8262055,3.174,2.8135498
ABRCTRDTVRPFKW-QACTWMCZSA-N,2.489,2.8222182,2.489,2.8160615,2.489,2.8168244,2.489,2.7970085,2.489,2.8207593,2.489,2.920848
CZLBQCISNFWPTL-PYGMHWJRSA-N,2.189,2.8255198,2.189,2.8190308,2.189,2.8149824,2.189,2.7968647,2.189,2.8279395,2.189,2.9020226
CONDCWZEADRASA-OWJFSFLBSA-N,3.264,2.8298864,3.264,2.8135304,3.264,2.8180654,3.264,2.7969801,3.264,2.8254423,3.264,2.836197
CGWLQLVKXRXHCD-UHFFFAOYSA-N,2.587,2.829635,2.587,2.819582,2.587,2.8162327,2.587,2.7970262,2.587,2.825207,2.587,3.0086672
VMFUAZGEWMPISB-SEAWODQXSA-N,2.625,2.8249846,2.625,2.8184228,2.625,2.8159401,2.625,2.7970266,2.625,2.8237245,2.625,2.9469604
QZWQYXJJYOCXRF-RMDWBQHCSA-N,2.207,2.8226202,2.207,2.8145273,2.207,2.8180783,2.207,2.7970004,2.207,2.8226626,2.207,3.0845892
JPEPIEHTSYBMFB-AQLQTECXSA-N,2.907,2.824421,2.907,2.8200922,2.907,2.8147423,2.907,2.7970226,2.907,2.824634,2.907,2.9154046
NTRGGEBAPVWJJQ-SXOMNUHFSA-N,2.592,2.8287835,2.592,2.8151577,2.592,2.8173397,2.592,2.796999,2.592,2.8265977,2.592,3.3268986
OEMVKBWAJWLQOP-FPWVPGCSSA-N,2.742,2.822305,2.742,2.8181791,2.742,2.8145795,2.742,2.7969995,2.742,2.8222032,2.742,2.8350809
WZXBUQDZKSJLFC-GNDYCTTMSA-N,3.063,2.8271747,3.063,2.8132062,3.063,2.817836,3.063,2.7969913,3.063,2.82501,3.063,2.9266362
BEUAUDOCYOINCX-UHFFFAOYSA-N,2.379,2.8235722,2.379,2.8169625,2.379,2.814136,2.379,2.7969828,2.379,2.8265405,2.379,2.826916
CVICUXAFTSBWRL-UHFFFAOYSA-N,2.071,2.8187656,2.071,2.8162045,2.071,2.8136153,2.071,2.797019,2.071,2.8235214,2.071,2.8258502
LCCMAVIYWWRZBT-JSCGXOLMSA-N,2.511,2.8317673,2.511,2.8198078,2.511,2.8165157,2.511,2.796637,2.511,2.8227022,2.511,2.841407
RXMVAFLUOZHIKC-WCLMRSMHSA-N,2.926,2.822426,2.926,2.816419,2.926,2.8163645,2.926,2.7968585,2.926,2.8172314,2.926,2.7781196
ZFYKNQFZTVMLFK-YDVBRLBZSA-N,2.786,2.8299046,2.786,2.816465,2.786,2.817381,2.786,2.7970076,2.786,2.8245986,2.786,2.8998601
JYJVFTLCAGENMF-UHFFFAOYSA-N,2.539,2.8232975,2.539,2.8248863,2.539,2.8128302,2.539,2.7970026,2.539,2.82452,2.539,2.834697
KUPQUFGGFZZREV-UHFFFAOYSA-N,2.598,2.820312,2.598,2.816099,2.598,2.8144624,2.598,2.797002,2.598,2.82627,2.598,2.831482
SMBJGUFGELTGQJ-UHFFFAOYSA-N,2.09,2.827649,2.09,2.8176773,2.09,2.8180864,2.09,2.79705,2.09,2.8245866,2.09,2.8280306
JOAJODFMVJTKJE-AWRIZHPMSA-N,2.186,2.8216465,2.186,2.8206372,2.186,2.8172665,2.186,2.7970228,2.186,2.8225193,2.186,2.8103552
FMWDEWWBCZTCPK-UHFFFAOYSA-N,2.882,2.8234446,2.882,2.8138578,2.882,2.8150527,2.882,2.7970257,2.882,2.825318,2.882,2.9494824
KINBUYMSUAHWDB-QRMJNPJBSA-N,2.689,2.8264816,2.689,2.8181634,2.689,2.8156521,2.689,2.7970073,2.689,2.8234758,2.689,2.8908198
UAWDQJDKQMLYID-DHVBMWRMSA-N,2.188,2.8325045,2.188,2.8152728,2.188,2.818104,2.188,2.7969856,2.188,2.832221,2.188,3.0840924
QPZZODKULZJYLX-UHFFFAOYSA-N,2.885,2.8289068,2.885,2.814089,2.885,2.8175051,2.885,2.7969558,2.885,2.8264225,2.885,2.8145483
XTQZHNBUSDRJSH-UHFFFAOYSA-N,2.678,2.8248892,2.678,2.8165026,2.678,2.8163698,2.678,2.797031,2.678,2.8235238,2.678,2.9988291
NUEDXIXXPVQIAL-UHFFFAOYSA-N,2.843,2.8306642,2.843,2.8180058,2.843,2.8183744,2.843,2.7970192,2.843,2.825267,2.843,2.8618956
JAOUMBGFQGHOOQ-UHFFFAOYSA-N,2.62,2.8247535,2.62,2.8137536,2.62,2.8165326,2.62,2.7970164,2.62,2.8210282,2.62,2.8306746
HRDGKQOULKCEIL-UHFFFAOYSA-N,3.259,2.8221672,3.259,2.8172884,3.259,2.81379,3.259,2.7970102,3.259,2.8286052,3.259,2.8173497
IREHXFNRPVYDJK-UHFFFAOYSA-N,3.475,2.8187432,3.475,2.8144631,3.475,2.815221,3.475,2.7970023,3.475,2.8241136,3.475,2.829014
CVZCGVACDPLDRY-UHFFFAOYSA-N,2.725,2.82362,2.725,2.8205514,2.725,2.8137684,2.725,2.7970073,2.725,2.827703,2.725,2.817576
AKEJCPYXAZAKSR-MJXLXAJKSA-N,3.286,2.8346035,3.286,2.8213418,3.286,2.8145823,3.286,2.7970243,3.286,2.8264492,3.286,2.806275
VHKHVXJSALVOJX-ZRARCMSGSA-N,2.401,2.821884,2.401,2.8194716,2.401,2.815257,2.401,2.7970037,2.401,2.8220718,2.401,2.891273
NOSDCCAIXCVJPO-UHFFFAOYSA-N,2.245,2.825731,2.245,2.8189123,2.245,2.8152184,2.245,2.79697,2.245,2.825793,2.245,2.8869667
OSXACOADYPKRLP-UHFFFAOYSA-N,3.204,2.8300464,3.204,2.8172593,3.204,2.8161654,3.204,2.7970245,3.204,2.8265786,3.204,3.0360646
GNTVSRGUYSBPGL-UHFFFAOYSA-N,2.809,2.8274522,2.809,2.8156264,2.809,2.8181186,2.809,2.7970264,2.809,2.8218234,2.809,2.8217518
GNUBXHQTJUQOSI-UHFFFAOYSA-N,2.873,2.819284,2.873,2.8183591,2.873,2.8130686,2.873,2.797018,2.873,2.824032,2.873,2.7828875
FZTXZQRMIPBUBP-GHVKFIBBSA-N,2.847,2.82802,2.847,2.8144705,2.847,2.817542,2.847,2.7970018,2.847,2.8233657,2.847,2.9150293
DGEGKALFLBVNSO-UHFFFAOYSA-N,3.397,2.828297,3.397,2.813283,3.397,2.8159733,3.397,2.7969997,3.397,2.8278883,3.397,2.7284982
XLMDOWXJYUOWCW-UHFFFAOYSA-N,2.839,2.8303359,2.839,2.8146756,2.839,2.8183804,2.839,2.797011,2.839,2.825345,2.839,2.829795
GKIUOGCHHYBMIH-UHFFFAOYSA-N,2.498,2.8297894,2.498,2.8190792,2.498,2.8182683,2.498,2.7970064,2.498,2.8248458,2.498,2.8009684
XXLQYBNLRKDMNZ-UHFFFAOYSA-N,2.846,2.8183677,2.846,2.8293426,2.846,2.8127797,2.846,2.7970185,2.846,2.8242688,2.846,2.843633
AUVNTIOWAFVXKW-UHFFFAOYSA-N,2.997,2.8266113,2.997,2.815894,2.997,2.81691,2.997,2.797039,2.997,2.8239372,2.997,2.8198085
MGNODPWBWMQWTR-OQFFVEAFSA-N,2.534,2.8294742,2.534,2.8161955,2.534,2.8174903,2.534,2.796987,2.534,2.8269372,2.534,3.47326
UKEBIZAAIOZCPM-OAZBTLTBSA-N,2.701,2.819775,2.701,2.8147144,2.701,2.8145437,2.701,2.7970095,2.701,2.8159046,2.701,2.7634428
DKJHKMSBHPMPPV-UHFFFAOYSA-N,2.923,2.8235767,2.923,2.8153956,2.923,2.818581,2.923,2.7969952,2.923,2.8224866,2.923,3.021731
GJRNUWVDMJAIIM-QDSMHSCISA-N,2.751,2.826769,2.751,2.8182776,2.751,2.8169978,2.751,2.797001,2.751,2.82579,2.751,2.8774662
UGZBZYOHIWMARF-KWQVAVEISA-N,2.859,2.8297937,2.859,2.8143704,2.859,2.8174758,2.859,2.796867,2.859,2.8258948,2.859,2.8100178
YLKOFQMRPDTZTG-UHFFFAOYSA-N,3.296,2.830971,3.296,2.8184109,3.296,2.815803,3.296,2.79701,3.296,2.8243852,3.296,2.8044026
RAYJWEMURCYCNE-CWFJKILCSA-N,3.115,2.8226879,3.115,2.8158655,3.115,2.814982,3.115,2.796758,3.115,2.8228633,3.115,2.7401278
UJKJZYLGBKISRH-UHFFFAOYSA-N,2.663,2.822994,2.663,2.8227696,2.663,2.8133605,2.663,2.7970223,2.663,2.829137,2.663,2.8335667
LGEVFNMOMNCYCA-UHFFFAOYSA-N,3.121,2.8252347,3.121,2.8170753,3.121,2.8153389,3.121,2.7970057,3.121,2.8315353,3.121,2.8978071
UXROSTKSIWNDGR-JJKQSNDFSA-N,2.621,2.8202624,2.621,2.8157778,2.621,2.8143406,2.621,2.797014,2.621,2.823087,2.621,2.9062753
BCCYTHNPGNLWBX-UHFFFAOYSA-N,2.816,2.8223026,2.816,2.8146102,2.816,2.8142843,2.816,2.797004,2.816,2.8256776,2.816,2.8282068
YTXNDJHBDYNUHR-CXVMZADYSA-N,3.106,2.8281522,3.106,2.817121,3.106,2.8169436,3.106,2.7970183,3.106,2.8258164,3.106,3.010232
DUZLHAVIBYBHMC-UHFFFAOYSA-N,3.326,2.8249018,3.326,2.8151784,3.326,2.816398,3.326,2.7970033,3.326,2.82331,3.326,2.9474075
PDTGLZIDZKGATG-UHFFFAOYSA-N,2.931,2.8256018,2.931,2.8170512,2.931,2.8162065,2.931,2.7970479,2.931,2.8254685,2.931,2.82108
KOSWHHYTMQAYJA-IHMICIGVSA-N,3.244,2.827714,3.244,2.8154206,3.244,2.81806,3.244,2.79702,3.244,2.8175385,3.244,2.810199
AEWCWULNQHXRAN-MXVSAWIPSA-N,2.649,2.8343954,2.649,2.8222048,2.649,2.8165321,2.649,2.7968,2.649,2.8260515,2.649,2.8367827
UZOQLJXDSQEKIA-LAZBEUIPSA-N,3.328,2.8261147,3.328,2.8158374,3.328,2.8179262,3.328,2.7970085,3.328,2.822714,3.328,3.1703994
BNXLGKSIGYHZJJ-WONLUPPJSA-N,2.68,2.8229222,2.68,2.8161306,2.68,2.8167453,2.68,2.7970316,2.68,2.8212647,2.68,2.8241603
FFGAXMRIZXWUST-BCBUBDITSA-N,2.955,2.8243713,2.955,2.8157818,2.955,2.8176093,2.955,2.7970054,2.955,2.8256807,2.955,2.8029463
MSMGYCLNQCSDOL-LIUBWCDJSA-N,3.28,2.8296282,3.28,2.8164887,3.28,2.8178964,3.28,2.796995,3.28,2.8266242,3.28,3.0036328
UQRMXJOUEPCEDG-UHFFFAOYSA-N,1.945,2.820747,1.945,2.8151393,1.945,2.8150067,1.945,2.7970233,1.945,2.8268332,1.945,2.6168551
XQGYRPZVFUFUMM-UHFFFAOYSA-N,2.925,2.8294997,2.925,2.8154361,2.925,2.8174589,2.925,2.7970169,2.925,2.8250186,2.925,2.782772
MPDDKEJMQCNGAP-ASKSIGGCSA-N,2.839,2.8270695,2.839,2.82057,2.839,2.8157294,2.839,2.797028,2.839,2.8259277,2.839,2.8100219
ZWTNRYUDWZOAEJ-UHFFFAOYSA-N,2.807,2.8183227,2.807,2.8168159,2.807,2.812533,2.807,2.7970192,2.807,2.8268874,2.807,2.8102672
JVRPQNYBJQMYLI-UHFFFAOYSA-N,2.738,2.8235645,2.738,2.819222,2.738,2.8147283,2.738,2.7969897,2.738,2.822694,2.738,2.8105466
YVHXXGMHBKNTBZ-UHFFFAOYSA-N,2.632,2.8204956,2.632,2.8149076,2.632,2.813197,2.632,2.7970214,2.632,2.8239644,2.632,2.7412977
YYGWHYWZHLPWFN-FUSQCXFXSA-N,2.917,2.8271227,2.917,2.8178475,2.917,2.8153577,2.917,2.7970345,2.917,2.82673,2.917,2.9581246
VWBUNKHHDAAKTP-YLWMVOOKSA-N,3.286,2.8226318,3.286,2.814876,3.286,2.8170784,3.286,2.7969964,3.286,2.821401,3.286,2.763807
LOXRDZZRLHVVJH-DPVRLLIJSA-N,2.129,2.8268414,2.129,2.8129785,2.129,2.8167458,2.129,2.7969847,2.129,2.8211415,2.129,2.8206515
QJVBKQKHXDPQSJ-UHFFFAOYSA-N,2.662,2.8299215,2.662,2.81522,2.662,2.817743,2.662,2.797016,2.662,2.825796,2.662,2.823757
QLPBZPNHLQSZFS-UHFFFAOYSA-N,2.922,2.8233926,2.922,2.8175163,2.922,2.8130972,2.922,2.7970238,2.922,2.8281415,2.922,2.789655
SMSOLFZYQWDLTE-UHFFFAOYSA-N,2.402,2.823015,2.402,2.8153276,2.402,2.8157337,2.402,2.7970042,2.402,2.8222978,2.402,2.8069363
KYTUHTAVNXFTSE-GYSYUZBBSA-N,2.354,2.8286974,2.354,2.8179364,2.354,2.8173087,2.354,2.7969909,2.354,2.822567,2.354,2.9515674
DHUIAJZKAFLILH-XPMUDTGZSA-N,2.764,2.8209307,2.764,2.819476,2.764,2.8169506,2.764,2.797023,2.764,2.8194947,2.764,2.817837
UZNJJSNWDLRCPG-IGIOSUTLSA-N,2.583,2.8291,2.583,2.8161883,2.583,2.8175313,2.583,2.7970066,2.583,2.819332,2.583,2.7895708
GUBOYAVGVJWFHL-UHFFFAOYSA-N,2.615,2.8280208,2.615,2.8197474,2.615,2.8147407,2.615,2.7970142,2.615,2.8263264,2.615,2.8346422
JAJKYKWYCAVGCS-UHFFFAOYSA-N,2.675,2.821347,2.675,2.8122754,2.675,2.8157277,2.675,2.7969825,2.675,2.8255756,2.675,2.8518245
REXAYMCVDFKCBY-UHFFFAOYSA-N,2.561,2.8257704,2.561,2.818263,2.561,2.8163438,2.561,2.7970197,2.561,2.8233075,2.561,2.9589286
LJCJMRNKJDOOFH-SEKOZEQTSA-N,3.379,2.825906,3.379,2.819434,3.379,2.8158247,3.379,2.797003,3.379,2.8217638,3.379,2.8931751
YHCTXYDILRRQIB-LQIFJAKZSA-N,3.127,2.8267944,3.127,2.8157885,3.127,2.817778,3.127,2.7970111,3.127,2.8230414,3.127,2.799303
ULGYVXVLTGNXJK-IURWMYGYSA-N,2.477,2.8301895,2.477,2.8166614,2.477,2.8156984,2.477,2.7970202,2.477,2.8263898,2.477,2.9235096
IOJPYOBASJCVBP-UHFFFAOYSA-N,3.095,2.8243454,3.095,2.814733,3.095,2.8175845,3.095,2.797022,3.095,2.8192375,3.095,2.8554351
BIBPXSGJFYHHRJ-HFYJNLLESA-N,3.714,2.8286505,3.714,2.8144596,3.714,2.8175924,3.714,2.7970045,3.714,2.826348,3.714,3.1199708
CIMMGCZDLCCIDW-UHFFFAOYSA-N,2.733,2.8287854,2.733,2.814624,2.733,2.8176653,2.733,2.7969677,2.733,2.825677,2.733,2.8295696
QXMLPTINQLQPFZ-UHFFFAOYSA-N,2.856,2.826239,2.856,2.8158348,2.856,2.816604,2.856,2.7970297,2.856,2.825115,2.856,2.8211737
BWIVFNOVIBLXPX-UHFFFAOYSA-N,3.357,2.823038,3.357,2.8213174,3.357,2.8127434,3.357,2.7970252,3.357,2.8322687,3.357,2.8078535
KVHQDPJWWHQQKA-VNAFTJRNSA-N,3.342,2.8279703,3.342,2.8138893,3.342,2.816945,3.342,2.7969913,3.342,2.8332324,3.342,2.769352
UODPQHBEQHMYMP-LEXORQHVSA-N,2.717,2.826031,2.717,2.8201187,2.717,2.8164914,2.717,2.7970276,2.717,2.8233445,2.717,2.9747
CLJDNKKBACQPRT-LEXORQHVSA-N,3.046,2.8256447,3.046,2.8210998,3.046,2.8161802,3.046,2.7970078,3.046,2.8235903,3.046,2.8924296
RGSWUIZCDIJEBG-QHTHOUCHSA-N,2.205,2.8213694,2.205,2.8159702,2.205,2.8160658,2.205,2.797009,2.205,2.818863,2.205,2.8079715
QXJFGTRKKAUDCG-UHFFFAOYSA-N,2.468,2.8266494,2.468,2.8167443,2.468,2.8179097,2.468,2.7969928,2.468,2.824562,2.468,3.0992472
BTFIWJOYXXTRBW-UHFFFAOYSA-N,2.91,2.8272607,2.91,2.82417,2.91,2.813177,2.91,2.7970006,2.91,2.8298388,2.91,2.847807
LBHXSGOGHCIQFK-UHFFFAOYSA-N,2.709,2.8211963,2.709,2.8147335,2.709,2.8139555,2.709,2.7969863,2.709,2.828231,2.709,2.7703693
OGKRKLBNSDTYNS-UHFFFAOYSA-N,2.697,2.8191001,2.697,2.8155072,2.697,2.8139358,2.697,2.797,2.697,2.82664,2.697,2.8502777
FSKGTWDELADXLV-UHFFFAOYSA-N,2.622,2.8239932,2.622,2.815018,2.622,2.8186176,2.622,2.7970047,2.622,2.8217971,2.622,2.8207698
QLSAAQLBWNCCNR-UHFFFAOYSA-N,2.674,2.8189871,2.674,2.8146756,2.674,2.816439,2.674,2.7970128,2.674,2.8192222,2.674,2.8347256
ABKNCNHNFBDUAA-OHSLDDHESA-N,2.887,2.8257828,2.887,2.8168204,2.887,2.8158908,2.887,2.7970345,2.887,2.823645,2.887,2.9607441
DRELLLBWLNSPDT-UHFFFAOYSA-N,2.398,2.8298943,2.398,2.8163638,2.398,2.817832,2.398,2.797027,2.398,2.826144,2.398,2.8179986
ZRMIGPLWQUYWFR-UHFFFAOYSA-N,3.066,2.8194723,3.066,2.8148296,3.066,2.8141136,3.066,2.7970035,3.066,2.8228183,3.066,2.8437061
XYYQCZWVDZDLHZ-ZFMRUCPMSA-N,2.667,2.824283,2.667,2.8143682,2.667,2.814786,2.667,2.797002,2.667,2.8255572,2.667,2.7690387
JQOVCRSOKRGHBM-HHVXFKTKSA-N,2.54,2.8219068,2.54,2.8190196,2.54,2.815483,2.54,2.7970216,2.54,2.822029,2.54,2.8986197
BGIHTLGPRVDLCL-UHFFFAOYSA-N,2.564,2.8263118,2.564,2.8198097,2.564,2.8164232,2.564,2.797012,2.564,2.8232124,2.564,3.0444252
BBTFBIMHNUYEQK-MPRHAZATSA-N,3.631,2.8210635,3.631,2.8179252,3.631,2.8146176,3.631,2.797029,3.631,2.8226717,3.631,3.0122955
RYPSWDBSWMPHQR-UHFFFAOYSA-N,2.465,2.823661,2.465,2.819598,2.465,2.8133788,2.465,2.797002,2.465,2.8275852,2.465,2.793188
MKHXWWSHJDAABU-YWEDPWECSA-N,2.819,2.822911,2.819,2.8200667,2.819,2.8156452,2.819,2.79701,2.819,2.8215756,2.819,2.8767886
HGXGJNMSFXQBMV-UHFFFAOYSA-N,3.278,2.8226297,3.278,2.8169835,3.278,2.813815,3.278,2.7970247,3.278,2.826074,3.278,2.8646572
GMULUYJCRZUZGW-PXTYUBNMSA-N,3.606,2.8244538,3.606,2.8139846,3.606,2.8165975,3.606,2.7970083,3.606,2.825128,3.606,2.7080607
FMBGQCWCGQQIDP-UHFFFAOYSA-N,3.009,2.829759,3.009,2.8143854,3.009,2.817557,3.009,2.796988,3.009,2.8259807,3.009,2.8564458
NKQGSYUHSFKZHK-UHFFFAOYSA-N,2.885,2.8305733,2.885,2.8161716,2.885,2.81714,2.885,2.7970142,2.885,2.8266141,2.885,2.8322806
MVWLSYRJOMSGSR-UHFFFAOYSA-N,2.677,2.830464,2.677,2.8148766,2.677,2.8185086,2.677,2.7970138,2.677,2.825417,2.677,2.814605
GBSHYMHUYHMUES-VYARWGHWSA-N,2.924,2.8288386,2.924,2.8146813,2.924,2.8175914,2.924,2.7970033,2.924,2.8264477,2.924,3.1843507
YVMKEGGFRVPVCA-JHACLLFNSA-N,2.908,2.8202522,2.908,2.818586,2.908,2.8153076,2.908,2.7970223,2.908,2.8198874,2.908,2.7753835
ODGGQBKJKKYJED-NQOISIGVSA-N,2.725,2.822178,2.725,2.815408,2.725,2.8165612,2.725,2.796991,2.725,2.826397,2.725,2.8340318
RCRROFGLDIHQIA-NKHVPTTDSA-N,2.968,2.8258011,2.968,2.818075,2.968,2.8157198,2.968,2.7970302,2.968,2.8235862,2.968,3.0175457
UHJUPVNJXAFLQJ-UHFFFAOYSA-N,2.628,2.8244152,2.628,2.816961,2.628,2.814964,2.628,2.7970376,2.628,2.8263743,2.628,2.9398615
UAHIOMWKCUWMOI-UMTBHFSCSA-N,2.419,2.8225713,2.419,2.8132396,2.419,2.8169987,2.419,2.7969975,2.419,2.8140445,2.419,2.811016
CUTXORLWVJCTIX-UHFFFAOYSA-N,3.013,2.823752,3.013,2.8164244,3.013,2.8161561,3.013,2.797017,3.013,2.822829,3.013,2.79263
AOISJDRQOJZWNL-UHFFFAOYSA-N,2.909,2.8173835,2.909,2.8162847,2.909,2.8122776,2.909,2.797027,2.909,2.8245034,2.909,2.809602
NJTZKFVDBOSCIT-YOGOFJOXSA-N,2.762,2.8253837,2.762,2.818618,2.762,2.817093,2.762,2.7970133,2.762,2.8241782,2.762,2.9043012
QGPVELZWJOYDLO-ZDSRWRAMSA-N,3.031,2.8236272,3.031,2.816673,3.031,2.817342,3.031,2.7969744,3.031,2.8334582,3.031,2.899816
PLPGWYRRJVVLHO-UHFFFAOYSA-N,2.682,2.8219535,2.682,2.817174,2.682,2.814774,2.682,2.7970307,2.682,2.825761,2.682,2.743662
DQLWSNLAKWYYFE-UHFFFAOYSA-N,2.676,2.8255463,2.676,2.8165467,2.676,2.8157754,2.676,2.797015,2.676,2.8253891,2.676,2.8172214
IPETUDZRKCMGDX-UHFFFAOYSA-N,2.841,2.8263483,2.841,2.8163555,2.841,2.8168283,2.841,2.797044,2.841,2.8228822,2.841,2.8449655
JXGZYBCMRZEJLG-UHFFFAOYSA-N,2.785,2.8273592,2.785,2.8124733,2.785,2.815685,2.785,2.796995,2.785,2.8274157,2.785,3.0290954
BZOQCFTVTOVMSF-COOFCEJJSA-N,2.376,2.8243182,2.376,2.816303,2.376,2.8153527,2.376,2.7970405,2.376,2.8239439,2.376,2.9177372
RJEFBESNFYZIQT-UHFFFAOYSA-N,2.863,2.8252072,2.863,2.8157964,2.863,2.8156865,2.863,2.7970245,2.863,2.8237815,2.863,2.9155507
GZUAQOSVHGURDB-HHDSEQTRSA-N,2.304,2.8290753,2.304,2.8142314,2.304,2.8172626,2.304,2.7969897,2.304,2.826782,2.304,3.0876591
UYOQAXYUSOUOPM-GHEHPCIESA-N,2.954,2.8279495,2.954,2.8156235,2.954,2.818254,2.954,2.797015,2.954,2.8214092,2.954,2.8964167
XQAWWSKNRBPLGU-MWBDXEHBSA-N,2.806,2.8150408,2.806,2.815142,2.806,2.816589,2.806,2.7969813,2.806,2.8333313,2.806,2.6973286
IHABVFDEDKXPBG-OLZFPDKCSA-N,2.783,2.8251197,2.783,2.8159199,2.783,2.816008,2.783,2.7968547,2.783,2.8260305,2.783,2.8239713
PXEGVJXCNRSDTG-UHFFFAOYSA-N,2.275,2.8306842,2.275,2.8178875,2.275,2.818256,2.275,2.7968771,2.275,2.8253615,2.275,2.811653
PMLPCGKILUDJGN-SVPAYZKRSA-N,2.618,2.8267384,2.618,2.8185966,2.618,2.8165314,2.618,2.797016,2.618,2.823502,2.618,2.8982406
FNUMRLAACTXGBQ-JTDVPQLKSA-N,2.823,2.825341,2.823,2.8168366,2.823,2.8164244,2.823,2.7970223,2.823,2.823144,2.823,3.0283473
KZDWJAQSFTWTMB-PBOSRSTQSA-N,3.021,2.8247964,3.021,2.8163428,3.021,2.8153434,3.021,2.7970157,3.021,2.8237019,3.021,2.8998916
YDGJTNDFFIEWQV-UHFFFAOYSA-N,2.219,2.8216636,2.219,2.8149116,2.219,2.8162315,2.219,2.7970288,2.219,2.8241239,2.219,2.835791
XXRIQYDTJSTYJI-CIXAZNRNSA-N,2.742,2.8259304,2.742,2.8180285,2.742,2.816825,2.742,2.797041,2.742,2.8231733,2.742,2.947623
OQEIDQAMVGRGKL-UHFFFAOYSA-N,2.749,2.8211243,2.749,2.8173356,2.749,2.8160758,2.749,2.7970133,2.749,2.8214204,2.749,2.874805
WULANNXGFNCRGZ-UHFFFAOYSA-N,2.955,2.8252432,2.955,2.8186455,2.955,2.8143854,2.955,2.7969842,2.955,2.8256538,2.955,2.6580863
DYRKMQRHFQBLOU-RISYCFPWSA-N,3.078,2.832122,3.078,2.8198607,3.078,2.8154426,3.078,2.7966158,3.078,2.8275166,3.078,2.7376635
OOVBTZAYTIRRMB-UHFFFAOYSA-N,2.827,2.8107378,2.827,2.8172648,2.827,2.8118908,2.827,2.79703,2.827,2.8214517,2.827,2.7657146
LUPXVCISKIOAGO-UHFFFAOYSA-N,2.722,2.8152282,2.722,2.816159,2.722,2.8125343,2.722,2.7970178,2.722,2.8222928,2.722,2.7794359
ZXFVHLJQMNPNLF-MGUNGWEDSA-N,3.228,2.8256664,3.228,2.8179178,3.228,2.8154364,3.228,2.7970142,3.228,2.821878,3.228,2.792647
IGRUNRPUSHMPLP-UHFFFAOYSA-N,3.049,2.8250053,3.049,2.8180728,3.049,2.8164785,3.049,2.7970347,3.049,2.8234375,3.049,2.9347465
NAPCQPDMPSSCPX-UHFFFAOYSA-N,2.83,2.8222666,2.83,2.8153048,2.83,2.8159266,2.83,2.7970107,2.83,2.8208442,2.83,2.817102
PTZRQESHLRSETF-PJABCKPXSA-N,3.068,2.827487,3.068,2.8157353,3.068,2.8160193,3.068,2.7970312,3.068,2.8266125,3.068,3.019863
MYBYJOUBSMSEBQ-KDZGDLNFSA-N,2.485,2.8265224,2.485,2.8169146,2.485,2.8162396,2.485,2.7970283,2.485,2.8277016,2.485,3.0890224
RVVNAMPAHHTTCL-UHFFFAOYSA-N,2.834,2.8265274,2.834,2.8152585,2.834,2.8150759,2.834,2.7970185,2.834,2.8269281,2.834,2.7902598
IAUDFLQKEQPTAE-UHFFFAOYSA-N,2.726,2.8243856,2.726,2.8192859,2.726,2.8146775,2.726,2.796993,2.726,2.826926,2.726,2.8710756
ODORXZQJUYHCMN-UHFFFAOYSA-N,2.183,2.8249748,2.183,2.8179295,2.183,2.8159657,2.183,2.7969801,2.183,2.8235092,2.183,2.990614
MYYFQYSLCMXAJU-IZFMTUNHSA-N,2.975,2.8260143,2.975,2.817379,2.975,2.8167021,2.975,2.796985,2.975,2.822793,2.975,2.9459398
