,PaiNN_true_ES1,PaiNN_pred_ES1,SchNet_true_ES1,SchNet_pred_ES1,Equiformer_true_ES1,Equiformer_pred_ES1,SphereNet_true_ES1,SphereNet_pred_ES1,DimeNetPlusPlus_true_ES1,DimeNetPlusPlus_pred_ES1,DimeNet_true_ES1,DimeNet_pred_ES1
DBVOSRFSIKZTTN-UHFFFAOYSA-N,3.179,2.8015428,3.179,2.8095152,3.179,2.806702,3.179,2.8117926,3.179,2.8199613,3.179,2.9147866
MBQIVFGZUVTYSI-LNJBXHANSA-N,3.463,2.8190804,3.463,2.8190868,3.463,2.828909,3.463,2.811793,3.463,2.821693,3.463,3.248156
MBKATSZMWCCQHH-BOBSLDEQSA-N,2.504,2.812446,2.504,2.8196764,2.504,2.8200889,2.504,2.8117926,2.504,2.8035827,2.504,3.2334673
CSUNWJXVTAJMAJ-UHFFFAOYSA-N,2.816,2.8087113,2.816,2.813551,2.816,2.815872,2.816,2.8117926,2.816,2.8128788,2.816,2.8879902
KVUGHJYFZZOGTQ-UHFFFAOYSA-N,2.659,2.820137,2.659,2.826734,2.659,2.8323019,2.659,2.8117929,2.659,2.8041177,2.659,2.871656
YUSWVMGJHKLXAI-UHFFFAOYSA-N,2.791,2.8197498,2.791,2.8258917,2.791,2.8316414,2.791,2.8117943,2.791,2.8195856,2.791,2.8989398
LKYCEJNAUSPTRB-MMNOQXOMSA-N,2.676,2.8198643,2.676,2.826961,2.676,2.8300169,2.676,2.811793,2.676,2.8267462,2.676,3.0669968
IMZNSPVJTCXXQA-UHFFFAOYSA-N,2.037,2.8225536,2.037,2.8134155,2.037,2.8321397,2.037,2.8117929,2.037,2.8277922,2.037,2.8909972
VXZZGIVEHSJFOC-UHFFFAOYSA-N,2.539,2.7991455,2.539,2.7948263,2.539,2.8041239,2.539,2.8117926,2.539,2.8145096,2.539,2.8260643
VAENQTBRLCRFRG-UHFFFAOYSA-N,2.871,2.8029673,2.871,2.8123286,2.871,2.8096132,2.871,2.811793,2.871,2.815889,2.871,2.7926795
UNWYFDIDGSOTAO-UHFFFAOYSA-N,2.093,2.808374,2.093,2.8075573,2.093,2.8092177,2.093,2.8117933,2.093,2.8141706,2.093,2.7069201
AIQHFDVFIWNATR-DHVBMWRMSA-N,2.113,2.8165011,2.113,2.8200433,2.113,2.826566,2.113,2.811793,2.113,2.8233936,2.113,2.9531813
UUHPJWNQCFBHSY-JBFSERFOSA-N,2.758,2.8173146,2.758,2.8067782,2.758,2.8293111,2.758,2.8117955,2.758,2.8161995,2.758,2.9240167
JQDGYJMVVMUZNF-WTNWILDXSA-N,3.187,2.818037,3.187,2.8270252,3.187,2.8255432,3.187,2.8117933,3.187,2.8255732,3.187,3.5194664
XGEVGCBDANWFFS-UHFFFAOYSA-N,2.168,2.807168,2.168,2.799328,2.168,2.8111303,2.168,2.811793,2.168,2.8312664,2.168,2.9341671
LJQZZEXCQMSIDU-UHFFFAOYSA-N,2.669,2.8173711,2.669,2.818757,2.669,2.8241692,2.669,2.8117929,2.669,2.8174999,2.669,2.7144508
INGOPVKFONXQBS-UHFFFAOYSA-N,2.829,2.8106153,2.829,2.806262,2.829,2.8136563,2.829,2.8117943,2.829,2.824163,2.829,2.9026756
ZCLAFLGTJQZNMQ-PIOFGMRUSA-N,2.12,2.816166,2.12,2.8168263,2.12,2.821727,2.12,2.8117933,2.12,2.8187435,2.12,3.3722236
ACFHZCVJGBNSAK-MMNOQXOMSA-N,3.339,2.8154306,3.339,2.7998528,3.339,2.8201137,3.339,2.8117929,3.339,2.801242,3.339,3.1442177
LCJYXUCAABFJKJ-QYLRMFNQSA-N,3.136,2.8146765,3.136,2.813381,3.136,2.8202987,3.136,2.8117921,3.136,2.8104954,3.136,2.851829
CALNZIXWZOPNKM-ZBECYSKGSA-N,2.425,2.818047,2.425,2.8304844,2.425,2.8275082,2.425,2.8117929,2.425,2.8195376,2.425,3.3481476
RWQJMICKKQBVBP-UHFFFAOYSA-N,2.666,2.8112943,2.666,2.8259518,2.666,2.8170578,2.666,2.8117929,2.666,2.8090253,2.666,2.979678
DPUHCRRIGUAUOG-UHFFFAOYSA-N,3.494,2.810216,3.494,2.8092973,3.494,2.81414,3.494,2.8117933,3.494,2.8079305,3.494,2.9132783
UIVLRWIUUQHMJS-UHFFFAOYSA-N,2.648,2.7993174,2.648,2.7954285,2.648,2.802666,2.648,2.8117929,2.648,2.8130963,2.648,2.8827784
FQWOUWSYSDPCFW-QMTIROAESA-N,2.644,2.8197885,2.644,2.8259797,2.644,2.827617,2.644,2.8117933,2.644,2.835172,2.644,3.0267055
GUDIQNGLQXAJRV-UHFFFAOYSA-N,2.428,2.7991166,2.428,2.7901905,2.428,2.7993572,2.428,2.8117929,2.428,2.8196454,2.428,2.8333092
QUVIQPOTGBMDKQ-UHFFFAOYSA-N,2.503,2.7988281,2.503,2.7912247,2.503,2.8051174,2.503,2.8117926,2.503,2.8096619,2.503,2.9337106
ZFPSIXPMNBNUFE-UHFFFAOYSA-N,2.504,2.8109436,2.504,2.8165445,2.504,2.8165216,2.504,2.8117926,2.504,2.8158603,2.504,2.7950525
GVHOIQLQVUZGAJ-MNYISDDUSA-N,3.157,2.8142562,3.157,2.823392,3.157,2.820053,3.157,2.811793,3.157,2.8119175,3.157,3.7114074
JIVNHXKAFFPDLS-UHFFFAOYSA-N,2.716,2.8090105,2.716,2.80154,2.716,2.8111014,2.716,2.8117929,2.716,2.8178406,2.716,2.9359438
IVRFJTZNDUECHC-XQUKJDJYSA-N,2.631,2.81713,2.631,2.8320377,2.631,2.82903,2.631,2.8117929,2.631,2.8127098,2.631,3.129964
VQZWSQFHECVKPI-UHFFFAOYSA-N,2.969,2.811272,2.969,2.7963948,2.969,2.813547,2.969,2.8117936,2.969,2.815054,2.969,2.9162502
ISUMQRAEWXSVHX-IYQDBSHOSA-N,2.809,2.8157954,2.809,2.8182085,2.809,2.8198006,2.809,2.811793,2.809,2.8191986,2.809,3.1237915
FEVJJARVEVBLHL-UHFFFAOYSA-N,2.973,2.8044512,2.973,2.8135698,2.973,2.8085501,2.973,2.811793,2.973,2.8317738,2.973,2.8276227
AHYSWSUJPPMWEO-UHFFFAOYSA-N,2.976,2.8091993,2.976,2.8109524,2.976,2.8153226,2.976,2.8117933,2.976,2.8271427,2.976,2.9262815
ZWOVJFILKVOAOI-UHFFFAOYSA-N,2.955,2.8179307,2.955,2.8139215,2.955,2.82735,2.955,2.8117945,2.955,2.7922468,2.955,2.8873293
CEFOGOPFLPXMBX-UHFFFAOYSA-N,2.477,2.8049345,2.477,2.784422,2.477,2.807681,2.477,2.8117926,2.477,2.814208,2.477,2.8150868
SHLLXNQZRGTIGG-UHFFFAOYSA-N,1.999,2.8187819,1.999,2.7981,1.999,2.8263273,1.999,2.811793,1.999,2.794285,1.999,2.7999918
RXKBLGFDMIKAQK-KHGQOBKHSA-N,2.514,2.8096766,2.514,2.830724,2.514,2.8138177,2.514,2.8117929,2.514,2.82204,2.514,3.107349
XQJDNIRBGMCHJW-UHFFFAOYSA-N,2.991,2.801993,2.991,2.8068273,2.991,2.8011832,2.991,2.8117926,2.991,2.8232827,2.991,2.834767
LXZUOQSZWONUHC-RHLQXERGSA-N,2.634,2.822219,2.634,2.8064752,2.634,2.832115,2.634,2.8117933,2.634,2.8172393,2.634,2.84037
JYPQZIKJVVLXQS-UHFFFAOYSA-N,2.896,2.806595,2.896,2.8157725,2.896,2.809879,2.896,2.8117924,2.896,2.8225436,2.896,2.6544843
OHSBXFYMWHPEOB-UHFFFAOYSA-N,2.433,2.8110542,2.433,2.8261857,2.433,2.8206172,2.433,2.8117943,2.433,2.8187065,2.433,2.6630607
XHBOGCHMTDTRSL-QZYYXFGOSA-N,2.379,2.8095114,2.379,2.810026,2.379,2.8169692,2.379,2.8117926,2.379,2.8137064,2.379,2.953016
UPJYQONYZZTLGO-KOKQNUPCSA-N,2.827,2.8135216,2.827,2.7766895,2.827,2.8187578,2.827,2.8117929,2.827,2.8230848,2.827,2.909317
NYDCUAGAKROZPR-DTASFGGXSA-N,2.46,2.813853,2.46,2.824376,2.46,2.8204453,2.46,2.8117929,2.46,2.8087482,2.46,2.9101765
MMZNEIZTQOCSPV-LHXYUMTDSA-N,2.547,2.8131037,2.547,2.8263626,2.547,2.8207858,2.547,2.8117929,2.547,2.8133657,2.547,2.8971157
HSHYJBQEMXAYDV-WBFBQHAKSA-N,3.565,2.8115292,3.565,2.8125372,3.565,2.816806,3.565,2.8117929,3.565,2.8177555,3.565,2.7469687
VJHFMKMGHPBUGD-AEVGBRMKSA-N,2.889,2.8139594,2.889,2.801309,2.889,2.8187876,2.889,2.8117926,2.889,2.809204,2.889,2.9118967
ZFNSIDLUHLLFDD-WDNNYDLGSA-N,2.707,2.8173738,2.707,2.8317342,2.707,2.825641,2.707,2.811793,2.707,2.8191674,2.707,3.5608037
BPCXQVWAOVUPRH-UHFFFAOYSA-N,2.798,2.8159366,2.798,2.825186,2.798,2.823139,2.798,2.8117933,2.798,2.8108225,2.798,2.898072
LXQQWTRMJXWQLP-UHFFFAOYSA-N,2.95,2.8088653,2.95,2.8192582,2.95,2.815853,2.95,2.811793,2.95,2.832212,2.95,2.8221698
KJOXOQSCUUDUEJ-UHFFFAOYSA-N,2.748,2.8102775,2.748,2.8113647,2.748,2.8159935,2.748,2.8117936,2.748,2.8145428,2.748,2.8728316
XJYLIUXRGYNPRN-UHFFFAOYSA-N,2.812,2.8095233,2.812,2.786708,2.812,2.8148746,2.812,2.8117938,2.812,2.8145068,2.812,2.9030962
XUINJIXWZUVQGA-HODOAVGQSA-N,2.813,2.815823,2.813,2.8229566,2.813,2.8255138,2.813,2.8117945,2.813,2.805317,2.813,2.9244874
OUHNXKUDPDUDDU-UHFFFAOYSA-N,3.004,2.81286,3.004,2.814963,3.004,2.8211591,3.004,2.8117933,3.004,2.8166428,3.004,2.956869
LOFDHHIHYSCHDC-DLCNMLRHSA-N,2.7,2.805987,2.7,2.7826107,2.7,2.8082035,2.7,2.8117929,2.7,2.8096023,2.7,2.794463
KQZVOGRXMRBQJK-CUSHOBNKSA-N,3.455,2.8156276,3.455,2.8083541,3.455,2.8228343,3.455,2.811793,3.455,2.8131547,3.455,3.3653228
UESMCIPUFLRJPE-UHFFFAOYSA-N,3.277,2.8055427,3.277,2.8076823,3.277,2.8086567,3.277,2.8117929,3.277,2.8213449,3.277,2.8832169
IIZRLWUCPLEJGZ-UHFFFAOYSA-N,2.796,2.809545,2.796,2.7885308,2.796,2.814011,2.796,2.811793,2.796,2.8144178,2.796,2.9087677
UGPLLAVBYUZXHA-KQOYITCJSA-N,2.655,2.8123922,2.655,2.8156922,2.655,2.8205664,2.655,2.8117926,2.655,2.8086019,2.655,2.9546342
ODGMJKZRGUUHRD-BNMWABLISA-N,2.622,2.811973,2.622,2.8245573,2.622,2.8184347,2.622,2.8117929,2.622,2.8209915,2.622,2.8740118
NLWCOSNPUVVLEA-UHFFFAOYSA-N,3.63,2.8070576,3.63,2.814882,3.63,2.8151813,3.63,2.8117938,3.63,2.8104424,3.63,2.9329128
BDAFRZWPECJYCV-UHFFFAOYSA-N,3.381,2.808072,3.381,2.8114626,3.381,2.808651,3.381,2.8117933,3.381,2.8265767,3.381,2.8114648
LCWDZXQACFOEPW-UHFFFAOYSA-N,2.253,2.80731,2.253,2.8211715,2.253,2.810326,2.253,2.8117929,2.253,2.824668,2.253,2.883238
IOGIDGUHGQUMIS-UHFFFAOYSA-N,2.809,2.8009763,2.809,2.8080153,2.809,2.8079662,2.809,2.811793,2.809,2.8181195,2.809,2.8291938
WQUYHGOLPRKASZ-UHFFFAOYSA-N,2.277,2.8096142,2.277,2.7940905,2.277,2.8120205,2.277,2.8117938,2.277,2.82611,2.277,2.9434435
LFRATBVQMFJRKC-UHFFFAOYSA-N,2.787,2.8046596,2.787,2.8103092,2.787,2.8076553,2.787,2.8117929,2.787,2.8195577,2.787,2.8737662
MTMVMRDVHDRRRU-IURWMYGYSA-N,3.141,2.8071818,3.141,2.7917202,3.141,2.8086855,3.141,2.8117924,3.141,2.8137138,3.141,2.74112
DVCWCVYGUYIVLO-UHFFFAOYSA-N,2.557,2.8109899,2.557,2.8022335,2.557,2.8133304,2.557,2.8117936,2.557,2.8153226,2.557,2.8072734
DHFQGYVXUOGRHT-UHFFFAOYSA-N,2.953,2.8108377,2.953,2.806062,2.953,2.8174238,2.953,2.8117929,2.953,2.8081641,2.953,2.8930163
YSTMNDODFOGMPM-UHFFFAOYSA-N,2.958,2.814508,2.958,2.8122504,2.958,2.8232076,2.958,2.8117929,2.958,2.804772,2.958,2.848184
YVLLPLOYODDQKS-UHFFFAOYSA-N,2.505,2.8062093,2.505,2.7963927,2.505,2.8092287,2.505,2.8117933,2.505,2.811984,2.505,2.829147
MXNFSZBLWKJJGY-UHFFFAOYSA-N,2.389,2.812348,2.389,2.8056705,2.389,2.8186295,2.389,2.8117936,2.389,2.814622,2.389,2.8805916
SVXAEEWVPAOYBD-UHFFFAOYSA-N,2.829,2.8066154,2.829,2.8142447,2.829,2.8060126,2.829,2.8117924,2.829,2.8029737,2.829,2.9183636
FZWPHINJJFLZLH-XFMMDXFOSA-N,2.79,2.812637,2.79,2.8353746,2.79,2.8203542,2.79,2.8117929,2.79,2.8245196,2.79,3.2235746
GQHIJYKFCNDOJJ-UHFFFAOYSA-N,2.673,2.8019576,2.673,2.806044,2.673,2.8057923,2.673,2.8117929,2.673,2.8121226,2.673,2.7431867
KISJDJMQPCWLPM-UHFFFAOYSA-N,2.956,2.8181772,2.956,2.7381802,2.956,2.823856,2.956,2.8117926,2.956,2.8037074,2.956,2.8351498
SAEZMDXPYCJJQZ-CKFUSYKVSA-N,3.145,2.81754,3.145,2.818538,3.145,2.8241606,3.145,2.8117929,3.145,2.8246057,3.145,2.7563994
PPZXHFSALNMYMF-JXJZTKTKSA-N,3.055,2.8198318,3.055,2.8264198,3.055,2.8285973,3.055,2.8117938,3.055,2.8386984,3.055,3.1161819
BTRLJJGQJKFFHR-ABLXPRLLSA-N,3.197,2.8174067,3.197,2.8346677,3.197,2.8277094,3.197,2.8117929,3.197,2.8276076,3.197,3.2251093
WQEDQHCQCRCIIM-GYLGGJJYSA-N,3.202,2.8165724,3.202,2.829776,3.202,2.8254542,3.202,2.8117929,3.202,2.8187556,3.202,3.2417498
RZQLYHAKTDQVQO-IEHHFWKKSA-N,2.583,2.8190827,2.583,2.826665,2.583,2.8288739,2.583,2.811793,2.583,2.8228905,2.583,3.19487
HWNNUDZSNFFCOP-UHFFFAOYSA-N,2.602,2.8066788,2.602,2.7758222,2.602,2.8101444,2.602,2.8117929,2.602,2.8137102,2.602,2.8546307
JTYRGQARNCLDRO-ZJPIGYMHSA-N,2.987,2.8165655,2.987,2.822545,2.987,2.8234675,2.987,2.8117929,2.987,2.8131483,2.987,2.815578
AUDWPZRTDZJAAW-VYBIEACASA-N,2.757,2.8089015,2.757,2.8261087,2.757,2.8152828,2.757,2.811793,2.757,2.816053,2.757,2.9267647
TYAZOBGZHNOXIU-CUHSKDBASA-N,2.927,2.8141792,2.927,2.823369,2.927,2.8194888,2.927,2.8117929,2.927,2.8117476,2.927,3.0510714
UXIDEMMJQMYXQW-NXWRKTHKSA-N,2.768,2.8126879,2.768,2.810403,2.768,2.815914,2.768,2.811795,2.768,2.8120747,2.768,3.1657932
KEHMNCIWZDFXFX-CMQQTOKDSA-N,3.264,2.8125286,3.264,2.799806,3.264,2.8175888,3.264,2.8117929,3.264,2.8117936,3.264,3.1609204
FURWNQYWPJTQJE-IBRYAZTGSA-N,2.848,2.818097,2.848,2.8264246,2.848,2.8289409,2.848,2.8117929,2.848,2.8296185,2.848,3.0200415
FXFOBWSTZYQUNP-HSYYZAOZSA-N,3.185,2.8073506,3.185,2.8215432,3.185,2.8132787,3.185,2.8117929,3.185,2.8206234,3.185,2.9965866
AUSWFQLJNNWEKV-UHFFFAOYSA-N,2.965,2.8108182,2.965,2.8209987,2.965,2.824337,2.965,2.811796,2.965,2.820828,2.965,2.613477
XMGNLMSPAIPGOB-GGSGAVFDSA-N,2.101,2.8150687,2.101,2.79919,2.101,2.82064,2.101,2.8117929,2.101,2.819517,2.101,3.3326354
YGTBDSHZAYOISP-ZDSRWRAMSA-N,3.232,2.8163438,3.232,2.8048232,3.232,2.8225243,3.232,2.811793,3.232,2.7930398,3.232,3.0745747
IEVADUVQJIGBKZ-UHFFFAOYSA-N,2.311,2.8145883,2.311,2.7779872,2.311,2.8227775,2.311,2.8117938,2.311,2.8275833,2.311,2.9365644
QZPIFMZMVXZIAA-UHFFFAOYSA-N,2.902,2.816183,2.902,2.8332005,2.902,2.8215618,2.902,2.8117933,2.902,2.8425794,2.902,2.8399372
OQCPWOBTGGKVKS-CZDCYKPLSA-N,3.689,2.8147483,3.689,2.8242042,3.689,2.8223147,3.689,2.811793,3.689,2.8201962,3.689,3.1678581
FXTJFMHEZHBLEZ-AQAGRAQRSA-N,2.658,2.8147652,2.658,2.8010795,2.658,2.818483,2.658,2.811793,2.658,2.8046029,2.658,2.868741
AJQFHJGTSPDYTN-UHFFFAOYSA-N,2.698,2.8087373,2.698,2.7959776,2.698,2.8090265,2.698,2.8117933,2.698,2.8219657,2.698,2.8243756
JNNNTBZXHSVJPX-MDSDEZFTSA-N,3.402,2.8161652,3.402,2.824165,3.402,2.8255985,3.402,2.8117933,3.402,2.8182373,3.402,3.458087
CZUAWSWKFZNMQP-LQHLTBRCSA-N,3.684,2.8085063,3.684,2.8276474,3.684,2.8170743,3.684,2.8117943,3.684,2.822783,3.684,3.1428978
MJFXVNTVCMBLRH-UHFFFAOYSA-N,2.543,2.8129053,2.543,2.8276653,2.543,2.8155413,2.543,2.811793,2.543,2.827114,2.543,2.7205894
DLZVDWDKAKTCHI-PJYGOTMFSA-N,2.356,2.8151374,2.356,2.8272223,2.356,2.825204,2.356,2.8117929,2.356,2.8162389,2.356,2.992081
WCRXQQJRXHBULN-UHFFFAOYSA-N,2.702,2.8130898,2.702,2.815448,2.702,2.817696,2.702,2.8117924,2.702,2.8079152,2.702,2.8711329
YOHGLNRRVBHUSM-UHFFFAOYSA-N,3.063,2.8123684,3.063,2.8260174,3.063,2.8172634,3.063,2.8117929,3.063,2.8221598,3.063,2.7078168
ICHFOULYWYHIHH-UHFFFAOYSA-N,2.499,2.8198242,2.499,2.813887,2.499,2.8290207,2.499,2.811793,2.499,2.8146605,2.499,2.6788404
NTBOOFFFMMNXPM-IRECXSHYSA-N,2.757,2.8135266,2.757,2.8269277,2.757,2.8196244,2.757,2.811793,2.757,2.8087149,2.757,2.8965397
JJFRZJSIGKEDIE-IAASQWLWSA-N,2.927,2.8172717,2.927,2.8352416,2.927,2.8280737,2.927,2.8117926,2.927,2.827074,2.927,3.2778432
GHOYKNNPRZESJL-UHFFFAOYSA-N,2.75,2.819037,2.75,2.8093696,2.75,2.826078,2.75,2.8117924,2.75,2.8172374,2.75,2.880545
WNQWUJZCZYMCBY-UHFFFAOYSA-N,3.164,2.813277,3.164,2.8139966,3.164,2.8211794,3.164,2.8117938,3.164,2.8070674,3.164,3.0287704
BXGXYCYTSQBVJQ-UHFFFAOYSA-N,2.427,2.7989721,2.427,2.8138533,2.427,2.8045313,2.427,2.8117943,2.427,2.8152595,2.427,2.6945126
IQSSMUXAHXJWSD-IAASQWLWSA-N,2.908,2.8170207,2.908,2.8268108,2.908,2.8228405,2.908,2.811793,2.908,2.8119674,2.908,3.0881443
OESYDSHTINKQKJ-OLUOZRNISA-N,2.864,2.8129008,2.864,2.822805,2.864,2.8164783,2.864,2.811793,2.864,2.8138385,2.864,2.9636106
WHWPXYNFSADYPD-UHFFFAOYSA-N,2.79,2.8142784,2.79,2.8024495,2.79,2.818385,2.79,2.8117936,2.79,2.817153,2.79,2.8858922
OBKSLHXHTXPZIM-XWSOBTOHSA-N,3.041,2.82106,3.041,2.8203752,3.041,2.8295336,3.041,2.8117936,3.041,2.8098476,3.041,2.9684792
RZEVCGWNYDHZNK-UHFFFAOYSA-N,2.704,2.808464,2.704,2.8128524,2.704,2.8126075,2.704,2.8117936,2.704,2.807919,2.704,2.735542
PYTAMYFWKAWNOU-YKLQKWLCSA-N,2.87,2.815823,2.87,2.8250248,2.87,2.8202915,2.87,2.8117929,2.87,2.8084574,2.87,2.8832357
VJJXIAYWDGJKBF-JACJQHGZSA-N,2.832,2.8183312,2.832,2.8346682,2.832,2.830208,2.832,2.811793,2.832,2.8270688,2.832,3.05974
ZMGDDYPFFNOUES-SJMLWKPASA-N,2.498,2.8072572,2.498,2.821464,2.498,2.813921,2.498,2.811793,2.498,2.8039083,2.498,2.9231472
KBRRUKCJEAUQCW-AKAIEMSCSA-N,2.765,2.818871,2.765,2.812362,2.765,2.8249633,2.765,2.8117933,2.765,2.802804,2.765,3.093918
AKVDIHURPQWPRD-UVHVAMGRSA-N,2.884,2.8193264,2.884,2.8344753,2.884,2.8297021,2.884,2.8117933,2.884,2.8313737,2.884,3.0209122
QRWWOARRSPMKPG-UHFFFAOYSA-N,3.412,2.8178234,3.412,2.826338,3.412,2.8255622,3.412,2.8117933,3.412,2.8206854,3.412,2.7726161
RMRYSAJSQARHAA-UHFFFAOYSA-N,2.678,2.8063662,2.678,2.7847114,2.678,2.811165,2.678,2.8117933,2.678,2.8164458,2.678,2.9546409
VAAIYTUAJOFWIR-UHFFFAOYSA-N,2.701,2.8052154,2.701,2.7982872,2.701,2.8076081,2.701,2.8117926,2.701,2.8194027,2.701,2.785611
MPNRLBBQCNYNHA-XJFJGTKVSA-N,2.516,2.8171277,2.516,2.805251,2.516,2.8269498,2.516,2.8117929,2.516,2.822983,2.516,2.8804586
PVOOYJAKIMPHFQ-QYLRMFNQSA-N,4.727,2.8145208,4.727,2.804221,4.727,2.8230243,4.727,2.8117926,4.727,2.8089204,4.727,2.8922184
WNXMZQJGVIYBNN-UHFFFAOYSA-N,3.422,2.8134017,3.422,2.822896,3.422,2.8191361,3.422,2.811793,3.422,2.7997983,3.422,2.672912
ZENUCUIIIUBPCV-UHFFFAOYSA-N,2.855,2.8039272,2.855,2.7895668,2.855,2.8081386,2.855,2.8117933,2.855,2.8085284,2.855,2.9368997
IYBFUUKJLTUCSZ-NGBFVLQYSA-N,3.295,2.815432,3.295,2.8076565,3.295,2.8188548,3.295,2.8117929,3.295,2.8179564,3.295,2.889592
WGGICVNKEPZWCU-NZTQFBENSA-N,2.682,2.8168907,2.682,2.827867,2.682,2.8261032,2.682,2.8117929,2.682,2.8180866,2.682,3.0472453
OSIIEBXMIWBHCN-UHFFFAOYSA-N,2.537,2.8151116,2.537,2.7939758,2.537,2.821813,2.537,2.8117938,2.537,2.832283,2.537,2.8740783
PILMRUOWXMBBCD-UHFFFAOYSA-N,3.685,2.8088765,3.685,2.7938836,3.685,2.8123174,3.685,2.8117933,3.685,2.8205051,3.685,2.9172788
BTSVDHONIMYWNM-BCUPHJJYSA-N,3.073,2.8190413,3.073,2.8159478,3.073,2.824873,3.073,2.8117929,3.073,2.8166165,3.073,3.606338
JOWMLJBXYHXUAG-UHFFFAOYSA-N,2.427,2.8079267,2.427,2.805357,2.427,2.8129537,2.427,2.8117936,2.427,2.831272,2.427,2.873125
SVVQUKKPDZOEMK-UHFFFAOYSA-N,2.617,2.8059635,2.617,2.7782354,2.617,2.8096762,2.617,2.8117929,2.617,2.8138552,2.617,2.820067
FTQDEFITWWIUKC-UUSDDZCZSA-N,2.353,2.8124406,2.353,2.7843401,2.353,2.8176103,2.353,2.811793,2.353,2.8155637,2.353,2.843259
DREKUMHZZMGXOS-QULQDVKISA-N,2.982,2.8096476,2.982,2.8239372,2.982,2.8177404,2.982,2.8117929,2.982,2.8155994,2.982,3.1550715
QVIHEUKCNJABCP-UHFFFAOYSA-N,2.398,2.8133678,2.398,2.8174405,2.398,2.8217592,2.398,2.811793,2.398,2.8058367,2.398,2.8085396
XPPOBFFSFGNDJL-HZUQHYETSA-N,2.605,2.8196356,2.605,2.8268917,2.605,2.8290122,2.605,2.811793,2.605,2.791307,2.605,2.9083805
SBGQPKLKEREZEG-WYMKRNKVSA-N,2.949,2.8136857,2.949,2.8101501,2.949,2.8166952,2.949,2.811793,2.949,2.8131938,2.949,2.9697504
FBJLVWINJLGVEN-CZIZVILNSA-N,2.852,2.820761,2.852,2.8210716,2.852,2.8328483,2.852,2.8117933,2.852,2.8185,2.852,3.389404
IKTCHEGCBISHLY-UHFFFAOYSA-N,3.237,2.8014185,3.237,2.819555,3.237,2.8099015,3.237,2.811793,3.237,2.7998114,3.237,2.7017524
JUIWTKOBQWOQCF-UHFFFAOYSA-N,2.487,2.80896,2.487,2.817073,2.487,2.8100586,2.487,2.811793,2.487,2.8217626,2.487,2.8700995
FMQVXUQDYSMRAT-TVHLTLAGSA-N,2.282,2.8182168,2.282,2.835186,2.282,2.8306954,2.282,2.8117926,2.282,2.8181553,2.282,3.0000517
RJGJAEWIDBAPMB-JEZXGWKESA-N,2.743,2.8208084,2.743,2.8298047,2.743,2.8344338,2.743,2.8117936,2.743,2.8272216,2.743,2.889351
AIHJIHYJQNASJC-DDDUCHOHSA-N,3.008,2.8196378,3.008,2.8313031,3.008,2.831639,3.008,2.8117936,3.008,2.8264976,3.008,2.852668
YOOQPBMEIMABFM-RMDWBQHCSA-N,2.949,2.8171072,2.949,2.8279152,2.949,2.827534,2.949,2.811793,2.949,2.8179154,2.949,3.0430572
AEKKMPCHDOEXPZ-DZPZHFLMSA-N,2.658,2.8223028,2.658,2.811076,2.658,2.8314002,2.658,2.8117926,2.658,2.817155,2.658,2.8060446
UJFXIZUHTPHZRP-UHFFFAOYSA-N,2.746,2.811273,2.746,2.709849,2.746,2.8148942,2.746,2.811793,2.746,2.7999172,2.746,2.5902398
CZRGOFDWDIQTGH-FTOKVXNXSA-N,2.865,2.81956,2.865,2.8146691,2.865,2.8265073,2.865,2.8117926,2.865,2.810428,2.865,3.2601664
VUCURJKCJMQDEQ-ATMVKLMESA-N,2.822,2.8144906,2.822,2.82467,2.822,2.8200312,2.822,2.8117933,2.822,2.8243585,2.822,2.9888597
AAVRLXUOKCRPKH-MJZICIHGSA-N,2.797,2.8094664,2.797,2.8135123,2.797,2.8163483,2.797,2.811793,2.797,2.8155875,2.797,2.920514
LQEOSQKQVFSZQG-MFIZPBOXSA-N,2.457,2.8133736,2.457,2.8184278,2.457,2.817915,2.457,2.811793,2.457,2.8196504,2.457,3.479855
BYCGKPLPUBNCFD-PMGGOKFUSA-N,3.301,2.8153853,3.301,2.8086033,3.301,2.821743,3.301,2.8117929,3.301,2.8202791,3.301,3.2985454
LXWUKEVANKRPKZ-WRYIQVTRSA-N,3.094,2.8175688,3.094,2.8254075,3.094,2.8246138,3.094,2.8117933,3.094,2.803414,3.094,2.9262192
OGCYOEWWEPIKTM-CEOZETRISA-N,2.336,2.818756,2.336,2.8374076,2.336,2.832014,2.336,2.8117936,2.336,2.8277712,2.336,3.0094628
FXOUZCZYKZYTON-RJFYQIAXSA-N,3.182,2.816215,3.182,2.8161192,3.182,2.823647,3.182,2.8117926,3.182,2.8026261,3.182,2.8385575
VGHFBQGRDIWLRR-YCACHIOGSA-N,2.563,2.8132162,2.563,2.8281052,2.563,2.8184037,2.563,2.8117945,2.563,2.8191166,2.563,3.2988124
GZKPSDXYEWMUKN-BHYMUESNSA-N,3.435,2.8145952,3.435,2.8090901,3.435,2.8221576,3.435,2.811793,3.435,2.8120522,3.435,2.9470623
MQUJVQYJGBWUQB-UHFFFAOYSA-N,2.533,2.8104205,2.533,2.8259614,2.533,2.8135614,2.533,2.8117929,2.533,2.8231816,2.533,2.7578855
