,PaiNN_true_ES1,PaiNN_pred_ES1,SchNet_true_ES1,SchNet_pred_ES1,Equiformer_true_ES1,Equiformer_pred_ES1,SphereNet_true_ES1,SphereNet_pred_ES1,DimeNetPlusPlus_true_ES1,DimeNetPlusPlus_pred_ES1,DimeNet_true_ES1,DimeNet_pred_ES1
MZUWRVWEUGTPQK-HHVXFKTKSA-N,2.517,2.8138604,2.517,2.812528,2.517,2.8039494,2.517,2.7998528,2.517,2.6036277,2.517,2.7989264
VSHQTGZDAYAKGY-VCXSBHCHSA-N,2.8,2.846275,2.8,2.821094,2.8,2.8082058,2.8,2.7998521,2.8,2.8597758,2.8,2.8977664
ZSKVMPSEIRSBDM-FLUNURKVSA-N,2.759,2.8170729,2.759,2.8124678,2.759,2.8020422,2.759,2.7998557,2.759,2.6678402,2.759,2.7362082
NPKSEBFRCDJCTI-GMESOAGISA-N,2.717,2.8188264,2.717,2.808798,2.717,2.803825,2.717,2.7998486,2.717,2.7157454,2.717,2.8366458
BWSCFCYWAIQHRO-OOWNWPBNSA-N,3.323,2.811302,3.323,2.8057444,3.323,2.810468,3.323,2.7998476,3.323,2.8541856,3.323,2.7945342
MGLCKJXQTCLXLU-QKELTQMFSA-N,3.311,2.8175454,3.311,2.8140988,3.311,2.8062336,3.311,2.7998514,3.311,2.7398188,3.311,2.838035
VHIXHFBHXQBJFX-SUUSDFOJSA-N,2.583,2.8208594,2.583,2.8082654,2.583,2.807109,2.583,2.7998486,2.583,2.7106283,2.583,2.79215
AIXNVWOYRLCXDP-KQOYITCJSA-N,2.642,2.817292,2.642,2.814014,2.642,2.8115635,2.642,2.7998486,2.642,2.8087173,2.642,2.8425815
MTUFBNILGGHLID-NBYCKJLVSA-N,2.908,2.8154032,2.908,2.8071449,2.908,2.8051608,2.908,2.7998507,2.908,2.71419,2.908,2.8280663
YSSZUFVOOGXFJJ-UHVKGMENSA-N,2.645,2.8168125,2.645,2.8156233,2.645,2.8064735,2.645,2.7998538,2.645,2.6731045,2.645,2.7565472
QSDDPKVFXJBVCM-DBFSUHOCSA-N,3.279,2.8265705,3.279,2.814508,3.279,2.8038287,3.279,2.7998543,3.279,2.7126513,3.279,2.807707
RMBKDFMCAMUYCQ-CHVBVBDWSA-N,2.692,2.8158991,2.692,2.8098133,2.692,2.8089595,2.692,2.7998464,2.692,2.7566829,2.692,2.8038044
KDMOGEOFYUSXQR-POHGQRKGSA-N,2.72,2.8082335,2.72,2.811181,2.72,2.8072517,2.72,2.7998493,2.72,2.7661672,2.72,2.7805173
PXXLMPZHPCDMTQ-AFPJDJCSSA-N,2.578,2.8264415,2.578,2.814796,2.578,2.8014004,2.578,2.7998571,2.578,2.7913156,2.578,2.8212318
FMBPFNNWPOQDBX-NDENLUEZSA-N,2.657,2.8324444,2.657,2.8133967,2.657,2.8013537,2.657,2.7998528,2.657,2.6473746,2.657,2.8145244
OMMBAQCNTALYJC-RODHXAHZSA-N,3.023,2.8156826,3.023,2.8059196,3.023,2.8079405,3.023,2.7998471,3.023,2.8528152,3.023,2.8099806
QCCMISFCYAICOD-OHSLDDHESA-N,2.772,2.8149035,2.772,2.8131013,2.772,2.8054316,2.772,2.7998538,2.772,2.6771827,2.772,2.7898116
FPLRRFJKHAXHDG-YSHHUNLUSA-N,2.994,2.807703,2.994,2.811247,2.994,2.806547,2.994,2.799853,2.994,2.6550016,2.994,2.7987099
FZOQDFGEROYHFT-AQAGRAQRSA-N,3.043,2.8136551,3.043,2.8105712,3.043,2.8077986,3.043,2.7998497,3.043,2.8074312,3.043,2.815864
VOWOCMPXCUMRPB-JAVCYFNSSA-N,2.788,2.8154485,2.788,2.814631,2.788,2.8065333,2.788,2.7998514,2.788,2.688246,2.788,2.743773
BYZIZZFQIRSEBR-RRWKSHQOSA-N,3.365,2.8225849,3.365,2.8069746,3.365,2.804545,3.365,2.7998497,3.365,2.7725286,3.365,2.7838094
VNTJSKJOYWRBDP-RVZADYEUSA-N,2.695,2.8168452,2.695,2.8081884,2.695,2.8059003,2.695,2.7998502,2.695,2.6715531,2.695,2.8237476
JKKRXPBXMLJZHQ-MTKFGGACSA-N,2.988,2.8301976,2.988,2.8119013,2.988,2.80242,2.988,2.7998662,2.988,2.9620872,2.988,2.818328
XLPJZRAEEPRTJT-KWQVAVEISA-N,3.241,2.810023,3.241,2.8079286,3.241,2.8068523,3.241,2.7998471,3.241,2.7756042,3.241,2.7758102
UQBQUXDLKHDCMS-IRECXSHYSA-N,2.848,2.8063107,2.848,2.8119211,2.848,2.8071985,2.848,2.7998507,2.848,2.7349873,2.848,2.8187938
FNOKTWKQCXVHLY-ARXFPSPXSA-N,3.155,2.8238368,3.155,2.807323,3.155,2.8070786,3.155,2.7998514,3.155,2.6671464,3.155,2.8490996
URSGIEIITGYWKI-NNLKUIAGSA-N,2.945,2.8271773,2.945,2.8128238,2.945,2.8054867,2.945,2.799852,2.945,2.9513247,2.945,2.918107
MYXIGAOSNFMHDS-KBXZOOLGSA-N,3.446,2.8052044,3.446,2.8099377,3.446,2.8114886,3.446,2.7998536,3.446,2.7678366,3.446,2.6754832
ZTMIDQTZHCURPV-KQOYITCJSA-N,2.569,2.811101,2.569,2.812788,2.569,2.8083005,2.569,2.79985,2.569,2.6994905,2.569,2.8254228
GRKHGFHIZZTGID-CTHCDCEPSA-N,2.911,2.818274,2.911,2.8148215,2.911,2.8067796,2.911,2.7998543,2.911,2.7259278,2.911,2.8464558
OFGBLWHSOZSVEW-ZWORHOEWSA-N,1.831,2.8189774,1.831,2.816092,1.831,2.808271,1.831,2.7998517,1.831,2.7295573,1.831,2.7414105
YDIBTFQCFAHRTM-WKGAFZDESA-N,2.644,2.8091474,2.644,2.8057575,2.644,2.8075716,2.644,2.7998488,2.644,2.769845,2.644,2.8176076
OIKLJVKIHDSLFP-NIEDSSJESA-N,3.303,2.821031,3.303,2.8092358,3.303,2.807678,3.303,2.799851,3.303,2.7686775,3.303,2.7791939
XLXQMIHYUGOMNF-BCDUJNQSSA-N,2.875,2.812574,2.875,2.8120284,2.875,2.8082108,2.875,2.7998557,2.875,2.7554088,2.875,2.705779
SRPNAHOKBJOORH-BGMILDDJSA-N,2.736,2.8111699,2.736,2.8088074,2.736,2.8067875,2.736,2.7998517,2.736,2.7608976,2.736,2.7999249
OIUGRFLNMLVWDX-LLJCYPMUSA-N,2.83,2.8165748,2.83,2.8141236,2.83,2.8071396,2.83,2.7998571,2.83,2.827924,2.83,2.8008184
UNNFPSJOSLVILO-FEFRCLPLSA-N,2.695,2.8100848,2.695,2.813361,2.695,2.8060596,2.695,2.7998512,2.695,2.6527174,2.695,2.7700899
JKNZIGQHFUYLFI-FCIITPAPSA-N,2.497,2.8169327,2.497,2.8148253,2.497,2.8084443,2.497,2.799852,2.497,2.6516042,2.497,2.809912
KTEQRTOLUXASAV-GKPOEZBJSA-N,2.626,2.8032544,2.626,2.8100293,2.626,2.8086388,2.626,2.7998528,2.626,2.753019,2.626,2.6895201
YTNVQYFVZQKMGQ-BVHXTDAOSA-N,2.897,2.81891,2.897,2.8104036,2.897,2.8062696,2.897,2.799852,2.897,2.7359025,2.897,2.804842
ZDFSLAPTFWZSGA-APTWKGOFSA-N,2.527,2.835032,2.527,2.8125205,2.527,2.8046093,2.527,2.7998548,2.527,2.619536,2.527,2.793851
ICNZYCVZVLFMTJ-BBUXEPKYSA-N,3.226,2.8104522,3.226,2.809747,3.226,2.8070612,3.226,2.799848,3.226,2.8192163,3.226,2.6897705
AFIQQAUSYCSHAN-YEUUDHEPSA-N,3.037,2.8149788,3.037,2.812204,3.037,2.8096075,3.037,2.7998545,3.037,2.703239,3.037,2.849766
MNXAHJBMRXQDSE-UHBFCERESA-N,2.57,2.8322427,2.57,2.81455,2.57,2.8023958,2.57,2.7998543,2.57,2.7013931,2.57,2.756515
QCORIMAERJKPHP-BQIMNVTISA-N,3.28,2.8173687,3.28,2.8143146,3.28,2.8050475,3.28,2.799855,3.28,2.6598704,3.28,2.792915
LZLREXHGTPRJNW-CHVBVBDWSA-N,2.217,2.8124914,2.217,2.8144836,2.217,2.8079865,2.217,2.7998517,2.217,2.7533135,2.217,2.8641052
XNWFDMAWKWONCE-DIOPSPQCSA-N,3.132,2.8278356,3.132,2.815733,3.132,2.8054447,3.132,2.799856,3.132,2.7282696,3.132,2.846498
CAAQYNGEVUSNLX-YHCFINJFSA-N,2.261,2.8256574,2.261,2.8161242,2.261,2.8068635,2.261,2.7998571,2.261,2.6481924,2.261,2.7866318
LKQOLFCTEPICCW-CXVMZADYSA-N,3.146,2.8172057,3.146,2.8089297,3.146,2.8080807,3.146,2.799849,3.146,2.802533,3.146,2.8322387
WAJFEQMHDDFWSB-ASVOXQSISA-N,2.459,2.822451,2.459,2.815984,2.459,2.8083715,2.459,2.7998555,2.459,2.5978565,2.459,2.6673744
XGQFFXAJRKVILF-YIUBGILWSA-N,1.938,2.8076522,1.938,2.809972,1.938,2.8099325,1.938,2.7998545,1.938,2.7779658,1.938,2.7881043
ANGDHSHDGNVOBV-KOKCXWAISA-N,2.537,2.8286977,2.537,2.8080375,2.537,2.806551,2.537,2.7998538,2.537,3.0751162,2.537,2.7982955
PVCXAJZAXAJLFX-GHSFAULOSA-N,2.924,2.8282142,2.924,2.8148525,2.924,2.804621,2.924,2.7998528,2.924,2.6791034,2.924,2.767921
KVQLYUHWFHYHSQ-RMEIEOGBSA-N,2.586,2.801561,2.586,2.809975,2.586,2.8094845,2.586,2.7998536,2.586,2.758316,2.586,2.6950896
JCZDEWNOYFLXJI-SHCVCKLPSA-N,3.391,2.817739,3.391,2.8114626,3.391,2.8086498,3.391,2.7998567,3.391,2.700512,3.391,2.7282581
LMPXNXSCMGGXAF-YJFUFEHTSA-N,2.703,2.810415,2.703,2.810944,2.703,2.806662,2.703,2.7998545,2.703,2.8057637,2.703,2.7700424
XFCYPYDROPQJHE-TZHIHLRLSA-N,2.688,2.8349495,2.688,2.8161762,2.688,2.8025575,2.688,2.7998557,2.688,2.6944785,2.688,2.8284478
IKNHAUGMZHCGIN-ZCZDNWOBSA-N,2.476,2.8168592,2.476,2.811941,2.476,2.8052497,2.476,2.7998586,2.476,2.7692034,2.476,2.7635047
NHYDGLPVOFEUSI-QKGGVJACSA-N,2.72,2.820748,2.72,2.8146653,2.72,2.8067465,2.72,2.7998512,2.72,2.8088293,2.72,2.80258
LUJVTQJCSRVJIZ-LFISMJNSSA-N,2.795,2.8326,2.795,2.8081837,2.795,2.802162,2.795,2.7998538,2.795,2.7271452,2.795,2.8383682
WAOZUBUNPLEUHL-SIFGHBQMSA-N,2.793,2.8171008,2.793,2.8094308,2.793,2.8097813,2.793,2.7998486,2.793,2.6846354,2.793,2.7723353
SPTMKJWWHDIJAA-IRNNBVAGSA-N,2.812,2.8253765,2.812,2.8114822,2.812,2.8071852,2.812,2.7998524,2.812,2.583675,2.812,2.8292
ZZLGIWHRQRJDGH-SYGGQJNMSA-N,2.713,2.8175929,2.713,2.81004,2.713,2.804226,2.713,2.799854,2.713,2.670158,2.713,2.8475375
OSYSYURSLRPOJZ-NUPDHGEISA-N,2.827,2.815162,2.827,2.8120687,2.827,2.807422,2.827,2.7998552,2.827,2.7001145,2.827,2.7713397
WCLROHOGKVDJSG-PBQILXGLSA-N,2.916,2.811719,2.916,2.8129525,2.916,2.808572,2.916,2.7998538,2.916,2.7612758,2.916,2.7508
PPSZEINMKAYTSB-HTVDVWKISA-N,3.407,2.8299406,3.407,2.815344,3.407,2.803813,3.407,2.7998528,3.407,2.815847,3.407,2.8329475
FJWQCKZSRRHXJY-JYGGQNBFSA-N,2.758,2.8221126,2.758,2.8122373,2.758,2.8087316,2.758,2.7998557,2.758,2.777887,2.758,2.7669222
PYMUFPZVUDHUGX-HMFSJBRWSA-N,2.594,2.8129215,2.594,2.8125496,2.594,2.8048425,2.594,2.7998564,2.594,2.618075,2.594,2.7747772
BFIJEYXYEIMINC-GJSHPSFESA-N,2.106,2.82413,2.106,2.8150358,2.106,2.8052986,2.106,2.7998586,2.106,2.820315,2.106,2.7968905
GIMWOOURHUWRJH-GYSYUZBBSA-N,2.766,2.8240535,2.766,2.8145413,2.766,2.8076992,2.766,2.7998536,2.766,2.6841056,2.766,2.7431414
XRLZKBGIJNLQFI-COOFCEJJSA-N,2.789,2.824309,2.789,2.8164961,2.789,2.8072653,2.789,2.799854,2.789,2.7533953,2.789,2.808052
NCVMSFFRKLTAME-QXUCWGRDSA-N,2.775,2.812616,2.775,2.8048658,2.775,2.8102436,2.775,2.7998474,2.775,2.8335009,2.775,2.7507694
QUVHYUMFYFUJRY-VAFVPCISSA-N,2.621,2.8135316,2.621,2.8136678,2.621,2.8047206,2.621,2.7998586,2.621,2.577951,2.621,2.8753912
UBSKLAUTBWAHHO-FZKWRIDDSA-N,2.906,2.8080788,2.906,2.8024776,2.906,2.8078973,2.906,2.7998464,2.906,2.7815313,2.906,2.8015378
NTXYLBRMAMZCIW-SJACIQEASA-N,2.464,2.8212256,2.464,2.8142612,2.464,2.8054693,2.464,2.799861,2.464,2.6441362,2.464,2.7969177
DAWGZRICGOMDNE-BQIMNVTISA-N,3.06,2.8220437,3.06,2.811086,3.06,2.8057544,3.06,2.7998471,3.06,2.8362956,3.06,2.8382747
VZCSDXYUWOXPRR-ODBPFEBKSA-N,2.625,2.8247058,2.625,2.8114674,2.625,2.8011427,2.625,2.7998536,2.625,2.7259886,2.625,2.8773215
QOKXDDLGPAYAJU-SSSANTSGSA-N,2.754,2.8217587,2.754,2.8119843,2.754,2.8097835,2.754,2.7998457,2.754,2.8392963,2.754,2.7428946
HKHGGCNNBHFVQT-NBYCKJLVSA-N,1.994,2.8153927,1.994,2.807216,1.994,2.8053157,1.994,2.7998488,1.994,2.7375178,1.994,2.8108678
TWPMEUCWBYPPJE-MIXUXINWSA-N,2.96,2.827996,2.96,2.8126557,2.96,2.8037038,2.96,2.799853,2.96,2.6259985,2.96,2.7778509
XZVCTRNDPGLWIO-MTFNFVFMSA-N,3.444,2.812474,3.444,2.813478,3.444,2.807678,3.444,2.7998517,3.444,2.6651964,3.444,2.7744102
DBBUTCDQNTZMOY-KCLLREKZSA-N,2.81,2.8179889,2.81,2.813362,2.81,2.8065414,2.81,2.7998526,2.81,2.8024142,2.81,2.7314658
ZVRSHBYMFPVOQB-LDMQCZRJSA-N,2.775,2.8228369,2.775,2.810054,2.775,2.805278,2.775,2.7998533,2.775,2.7210774,2.775,2.8303137
KSMYUBDRMUTUNZ-FABQOPTDSA-N,2.78,2.8232186,2.78,2.8144627,2.78,2.8007076,2.78,2.79986,2.78,2.8066568,2.78,2.836923
VFJOTCYIJYRBQU-LYFNOWJRSA-N,2.209,2.8246624,2.209,2.8141894,2.209,2.808756,2.209,2.799855,2.209,2.651118,2.209,2.6598225
QSFBUWIREIYUMS-SJUSNGENSA-N,2.713,2.8046858,2.713,2.8083146,2.713,2.808417,2.713,2.7998464,2.713,2.8095472,2.713,2.7360678
AFLXYZFQIBZDKE-JQEYXYCWSA-N,2.404,2.8219411,2.404,2.8142984,2.404,2.806553,2.404,2.7998514,2.404,2.7319272,2.404,2.8210433
ZTELMGWWESDVNX-KYHGBAKBSA-N,2.68,2.8198886,2.68,2.8037453,2.68,2.804935,2.68,2.7998462,2.68,2.775853,2.68,2.8206325
WSTAYJIBZOINEL-BRRXFBLQSA-N,2.518,2.814009,2.518,2.8178725,2.518,2.806352,2.518,2.7998521,2.518,2.7403562,2.518,2.8403263
CNACUSLHHAURCS-CTICVUHUSA-N,2.584,2.8183393,2.584,2.8162901,2.584,2.808556,2.584,2.799853,2.584,2.7475095,2.584,2.688395
UAKZLUPDIWJLRC-ZHHBRZQASA-N,2.81,2.8178895,2.81,2.8122675,2.81,2.80446,2.81,2.7998588,2.81,2.7027268,2.81,2.8629172
RCZQEDJGTUHKJE-NBEIOVAWSA-N,2.51,2.8297634,2.51,2.8100655,2.51,2.8044562,2.51,2.7998598,2.51,2.517193,2.51,2.8316665
OJAJKCJTPDRJQT-QBJUQDFFSA-N,2.625,2.811676,2.625,2.8150983,2.625,2.8083882,2.625,2.7998533,2.625,2.7207365,2.625,2.8016798
LFSCBYMMGHROLA-OQHDRHACSA-N,2.882,2.8183813,2.882,2.8123546,2.882,2.808278,2.882,2.7998495,2.882,2.7774355,2.882,2.813321
AWRBMTWUOLAQLJ-LPEPFOFCSA-N,2.271,2.8133266,2.271,2.8140507,2.271,2.8057535,2.271,2.79985,2.271,2.7950387,2.271,2.79711
NSIRTFQCPBUAEJ-OODZEZPASA-N,2.593,2.8188367,2.593,2.814777,2.593,2.8054216,2.593,2.7998552,2.593,2.6490753,2.593,2.8213718
XVWTXWNHHPVSEL-XJGSTDPJSA-N,2.349,2.822898,2.349,2.808857,2.349,2.80751,2.349,2.7998545,2.349,2.5491345,2.349,2.830752
PTIZRUUEAPSPKI-KEGTUQKMSA-N,2.804,2.8200235,2.804,2.8101456,2.804,2.8059318,2.804,2.7998505,2.804,2.732959,2.804,2.8168182
QRMKKKFZBJERIV-MDJPRIIGSA-N,2.9,2.8184457,2.9,2.8125978,2.9,2.8081813,2.9,2.7998533,2.9,2.8013122,2.9,2.6407726
SGXDNMUNVRQWSQ-AUWDLMFMSA-N,3.35,2.8119876,3.35,2.8149624,3.35,2.8092103,3.35,2.7998533,3.35,2.7078261,3.35,2.7918348
RJZCWYRRTRUTEK-FAJKAFINSA-N,3.301,2.8215609,3.301,2.8150592,3.301,2.8057592,3.301,2.7998552,3.301,2.640756,3.301,2.646528
QRFXOLBRKKZLSC-DWOPQDKTSA-N,2.56,2.8066087,2.56,2.8107486,2.56,2.8116057,2.56,2.7998545,2.56,2.902185,2.56,2.7165148
AYBSDNXKEGFEPC-PNEAAFPUSA-N,2.751,2.8077679,2.751,2.808169,2.751,2.8080277,2.751,2.7998452,2.751,2.880093,2.751,2.8315117
MWPFRJLHFCKZSS-QBFCPVQXSA-N,2.868,2.8246481,2.868,2.8139355,2.868,2.8049486,2.868,2.7998521,2.868,2.64296,2.868,2.8387525
GWPBFOOKFNNWKX-HDYSQCHHSA-N,2.228,2.8170743,2.228,2.8158028,2.228,2.8063948,2.228,2.7998502,2.228,2.6791484,2.228,2.7210162
YOIPQDOADWVSRI-DBSPGSINSA-N,2.948,2.8135245,2.948,2.8101418,2.948,2.8097901,2.948,2.7998428,2.948,2.8094563,2.948,2.6438913
MZBFKFMTLPCYON-UPBWDDDMSA-N,3.565,2.8236885,3.565,2.8140185,3.565,2.8079603,3.565,2.7998571,3.565,2.7660859,3.565,2.8632722
UHCAIAJUZBVQGJ-NVQZDOMMSA-N,3.31,2.8196833,3.31,2.811024,3.31,2.808686,3.31,2.7998476,3.31,2.8723125,3.31,2.769367
MJGIXMVKGGFSSO-NRSRIYNYSA-N,3.036,2.828141,3.036,2.812708,3.036,2.80284,3.036,2.7998533,3.036,2.708123,3.036,2.861747
FYGXPWRZSMHYLO-PHIQLHNOSA-N,2.667,2.8140326,2.667,2.8135128,2.667,2.80999,2.667,2.799852,2.667,2.7947528,2.667,2.9111614
BTWNCZBGWQDDBN-XPFRXSEHSA-N,2.901,2.8320804,2.901,2.8185275,2.901,2.8046532,2.901,2.799853,2.901,2.813126,2.901,2.8064954
KWGPUKXSQKULKE-QIDQXIIVSA-N,2.91,2.8178453,2.91,2.8122838,2.91,2.8032637,2.91,2.799855,2.91,2.7343845,2.91,2.8600633
LXBBOPGSUADKKO-QKKLIGRUSA-N,2.907,2.8193374,2.907,2.8143706,2.907,2.805958,2.907,2.7998562,2.907,2.8520885,2.907,2.8336844
VPKGZNULAWYHIT-KZRNOUDYSA-N,3.472,2.8087833,3.472,2.811072,3.472,2.8068247,3.472,2.7998574,3.472,2.6712885,3.472,2.85905
ABJLHKRWQZWRAR-CKKLWCGDSA-N,2.325,2.8155982,2.325,2.8121233,2.325,2.807795,2.325,2.799851,2.325,2.644519,2.325,2.825283
FAFSZFZJQJNVAB-FUSGEDHXSA-N,2.987,2.8171072,2.987,2.8092244,2.987,2.8088212,2.987,2.7998497,2.987,2.7327456,2.987,2.8376205
QRBXNISGEUTHJK-KOZYDRJXSA-N,3.181,2.8099887,3.181,2.8036973,3.181,2.810385,3.181,2.799847,3.181,2.7988923,3.181,2.759098
BCHDIWLTFDXBHF-XFDYYPNTSA-N,2.507,2.8243716,2.507,2.814311,2.507,2.8065143,2.507,2.799856,2.507,2.557994,2.507,2.6506345
SBHXMONMULSCQO-IGGBLALESA-N,2.831,2.837654,2.831,2.81839,2.831,2.8047976,2.831,2.799858,2.831,2.730916,2.831,2.7228065
NNKJLQGIKQRJAM-OHSLDDHESA-N,3.219,2.817208,3.219,2.8141253,3.219,2.8049436,3.219,2.7998536,3.219,2.6804113,3.219,2.8304274
LYYHHZVAMMGDMH-SUFAUOOCSA-N,2.405,2.8133116,2.405,2.8105571,2.405,2.809862,2.405,2.7998486,2.405,2.850901,2.405,2.7935631
SQBVOYANIXIXLW-YHCFINJFSA-N,2.743,2.8151596,2.743,2.8173091,2.743,2.8080225,2.743,2.7998524,2.743,2.703587,2.743,2.7350445
ICDSLNONONVWGT-XQXNULACSA-N,3.279,2.8227298,3.279,2.8132226,3.279,2.8036232,3.279,2.7998557,3.279,2.7223525,3.279,2.8611226
OWTBHYIPILTKGZ-PFKGEALQSA-N,2.722,2.8255339,2.722,2.8123388,2.722,2.8031294,2.722,2.7998562,2.722,2.7121093,2.722,2.8306665
DQYXTCJFYKGVPI-SVPAYZKRSA-N,3.521,2.8203561,3.521,2.815952,3.521,2.8070498,3.521,2.7998538,3.521,2.6711624,3.521,2.765268
UMCCXFYVACLVAJ-AMOOBJBWSA-N,2.736,2.81947,2.736,2.8114643,2.736,2.8091202,2.736,2.7998538,2.736,2.7571135,2.736,2.7156236
VUNXCUVYWHEVNY-ONBOMYCOSA-N,3.266,2.8242664,3.266,2.8062816,3.266,2.8043396,3.266,2.7998514,3.266,2.7354748,3.266,2.8385415
MCUWKVAQPQEUHV-HJUGJSCUSA-N,2.337,2.8163977,2.337,2.8127148,2.337,2.8048713,2.337,2.7998521,2.337,2.7040598,2.337,2.8762145
RXXTYUJLTJQQHJ-QLYAJUDASA-N,3.432,2.8175182,3.432,2.807338,3.432,2.8051631,3.432,2.799849,3.432,2.7442424,3.432,2.82875
MXABWCVTLKCZTJ-SAYDICACSA-N,3.234,2.8024752,3.234,2.8054318,3.234,2.8077552,3.234,2.799849,3.234,2.7810087,3.234,2.8317757
WIIODBCEQVFMRB-FLFTVBKWSA-N,2.934,2.8230221,2.934,2.8141284,2.934,2.8044872,2.934,2.799858,2.934,2.499084,2.934,2.8487587
ZGIOBQIEIKQODW-HOQVKMDWSA-N,2.494,2.8252516,2.494,2.8153467,2.494,2.8058202,2.494,2.7998528,2.494,2.5770879,2.494,2.7341294
HDEXFUZLYHKTMO-CULHFBHGSA-N,3.102,2.8193429,3.102,2.814551,3.102,2.8077934,3.102,2.799851,3.102,2.7321844,3.102,2.7201772
VBSVHLIWUSWSOM-WKGFMWHXSA-N,2.549,2.8272583,2.549,2.8163433,2.549,2.8054392,2.549,2.7998524,2.549,2.780824,2.549,2.696059
KKFZUERDUFCHJF-WHEZEMOASA-N,3.902,2.804437,3.902,2.8094678,3.902,2.808246,3.902,2.7998533,3.902,2.7077246,3.902,2.863885
ABRQOXGLPCKLEC-MJZICIHGSA-N,2.948,2.8113203,2.948,2.8144116,2.948,2.8079917,2.948,2.7998538,2.948,2.6927276,2.948,2.8033054
JWWJNMIDDNOXOJ-OPBZITNTSA-N,3.118,2.823449,3.118,2.813654,3.118,2.8092475,3.118,2.7998517,3.118,2.7872183,3.118,2.8146138
OGUNRZLCGXKJNM-JJHRWBALSA-N,2.366,2.8050327,2.366,2.8080783,2.366,2.8090887,2.366,2.7998466,2.366,2.7850156,2.366,2.749751
VNSGHQNUKMYUCC-WIMUOEIGSA-N,2.915,2.819682,2.915,2.8152168,2.915,2.8050618,2.915,2.7998536,2.915,2.789827,2.915,2.7756834
VXGXHDUIVYTGOY-JLNLUXADSA-N,2.755,2.821758,2.755,2.811634,2.755,2.8083992,2.755,2.7998505,2.755,2.7368066,2.755,2.8228085
DKXXHZADUBRINF-ODNPBWNPSA-N,2.932,2.8193653,2.932,2.8103867,2.932,2.8064086,2.932,2.7998512,2.932,2.788767,2.932,2.8093421
QRQJGMXASZSWPG-SFKUSGAKSA-N,3.248,2.8235462,3.248,2.8140867,3.248,2.8060665,3.248,2.7998524,3.248,2.4598699,3.248,2.7443886
PCJVPTIGMLNQGF-ROPCREHHSA-N,2.749,2.817184,2.749,2.8136895,2.749,2.8060694,2.749,2.79986,2.749,2.7021708,2.749,2.780707
PXIFBKWIAOMXOP-FUSGEDHXSA-N,3.244,2.818839,3.244,2.8110347,3.244,2.8084419,3.244,2.7998528,3.244,2.7328498,3.244,2.821603
FNFFIYFSNPEFGH-RODHXAHZSA-N,2.49,2.8174326,2.49,2.8057995,2.49,2.807876,2.49,2.7998474,2.49,2.7766647,2.49,2.7961414
MFHTXNIRJANRDC-FIFHTESVSA-N,2.817,2.8202705,2.817,2.8121388,2.817,2.8028865,2.817,2.7998505,2.817,2.6800022,2.817,2.7848768
QNMMCPDXACWTED-POHGQRKGSA-N,3.335,2.821721,3.335,2.8067055,3.335,2.8049722,3.335,2.7998483,3.335,2.6839995,3.335,2.8103456
LGHNRLNVAIQAKZ-ASKSIGGCSA-N,2.654,2.812277,2.654,2.8142657,2.654,2.8078992,2.654,2.7998543,2.654,2.7559843,2.654,2.824407
WEHKKYSGGNZRON-NNODZFFKSA-N,2.536,2.8137617,2.536,2.8128505,2.536,2.806056,2.536,2.7998505,2.536,2.7987738,2.536,2.8409503
JWUKZVMPYFSIID-CHVBVBDWSA-N,2.992,2.8224308,2.992,2.8117962,2.992,2.8080878,2.992,2.7998497,2.992,2.787212,2.992,2.820921
CFPFRYIXQCBSAA-DIFLEDNQSA-N,2.955,2.818306,2.955,2.8113897,2.955,2.807894,2.955,2.799854,2.955,2.8272939,2.955,2.7595365
MZPVAVXUDQLTGT-QEQQSIKZSA-N,2.756,2.812937,2.756,2.8144634,2.756,2.8076932,2.756,2.799851,2.756,2.7348595,2.756,2.807925
VVULUAORHAHJKQ-ZYJOSYHBSA-N,2.311,2.821913,2.311,2.8134487,2.311,2.8048966,2.311,2.79986,2.311,2.8188007,2.311,2.7607033
BCFZONQCTPFYIC-CATFIOGKSA-N,2.755,2.813214,2.755,2.8130832,2.755,2.80655,2.755,2.799856,2.755,2.611134,2.755,2.7456589
JVIGYDUNKSNVRQ-QTLVYSMGSA-N,3.297,2.8174574,3.297,2.8124213,3.297,2.8048742,3.297,2.7998538,3.297,2.7099953,3.297,2.7742076
QPOQQTCBEZPBTD-XDMVVRMDSA-N,2.98,2.8226473,2.98,2.8150423,2.98,2.8036034,2.98,2.799859,2.98,2.6344883,2.98,2.8145187
KASTVVPMXKVNNK-KMUKQRDJSA-N,2.958,2.8188498,2.958,2.815187,2.958,2.8062608,2.958,2.799853,2.958,2.7970679,2.958,2.736387
YMJKGALZZXATTD-YTJQMYRNSA-N,2.172,2.8048317,2.172,2.8092167,2.172,2.809407,2.172,2.7998478,2.172,2.8602498,2.172,2.7920823
NINJXJAPLKGDGT-HCOIXMJGSA-N,2.918,2.8152254,2.918,2.8080072,2.918,2.8074358,2.918,2.7998533,2.918,2.6533337,2.918,2.8218675
MPFAALWAUAJSPO-OHSLDDHESA-N,2.449,2.8146694,2.449,2.8134413,2.449,2.8042493,2.449,2.7998545,2.449,2.6693683,2.449,2.869859
PDHIKGOFTQYTPK-VPJZUOCHSA-N,3.5,2.8163676,3.5,2.8103654,3.5,2.8069086,3.5,2.7998497,3.5,2.6985781,3.5,2.8354237
